"Step","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: off - train/loss","model.ln_type: off - train/loss__MIN","model.ln_type: off - train/loss__MAX"
"7822","0.019116477749776095","0.0002931131166405976","0.08910618722438812","0.01295960983261466","0.003417640458792448","0.037065621465444565","0.0006021761917509138","0.00020812114235013723","0.0015470011858269572","1.1470419849501923e-7","9.472250184217046e-8","1.422928477268215e-7"
"7823","0.019203529320657255","0.00029006728436797857","0.0896090492606163","0.012107028439641","0.0033788266591727734","0.033034373074769974","0.000598520619678311","0.00020592682994902134","0.0015441153664141893","1.1467696623412848e-7","9.47206189039207e-8","1.4222221977888694e-7"
"7824","0.017786844866350293","0.0002870530588552356","0.08259252458810806","0.011411310965195298","0.0033404554706066847","0.029786687344312668","0.0005948757636360825","0.00020375607709866017","0.0015411493368446827","1.1464983202813528e-7","9.471872886024357e-8","1.4215181920462783e-7"
"7825","0.014981895202072337","0.00028406994533725083","0.06863397359848022","0.010812542401254177","0.003302521537989378","0.027022965252399445","0.000591242455993779","0.00020160872372798622","0.0015381062403321266","1.1462272908602245e-7","9.471681750028438e-8","1.4208141863036872e-7"
"7826","0.012019027455244214","0.0002811176818795502","0.053885139524936676","0.010289400490000844","0.0032650211360305548","0.02463655173778534","0.0005876206065295264","0.00019948443514294922","0.0015349844470620155","1.1459566309213188e-7","9.471494166746197e-8","1.4201123121893033e-7"
"7827","0.00982574185472913","0.0002781959774438292","0.0429835319519043","0.009841823996976019","0.003227947512641549","0.022627130150794983","0.0005840110505232587","0.0001973830658243969","0.0015317866345867515","1.1456868946879694e-7","9.471305162378485e-8","1.419411859160391e-7"
"7828","0.008568733360152691","0.00027530448278412223","0.03676263242959976","0.00947323557920754","0.003191298572346568","0.021011780947446823","0.000580413723946549","0.00019530439749360085","0.001528511755168438","1.1454175989911164e-7","9.471116868553509e-8","1.418712685108403e-7"
"7829","0.00804289075313136","0.00027244287775829434","0.0341968908905983","0.009181108977645635","0.0031550689600408077","0.019777847453951836","0.0005768288217950612","0.0001932481536641717","0.0015251594595611095","1.1451492980540934e-7","9.470931416899475e-8","1.4180156426846224e-7"
"7830","0.007981819857377559","0.00026961107505485415","0.03395434468984604","0.008956088172271847","0.003119253320619464","0.018878532573580742","0.000573256565257907","0.0001912141451612115","0.0015217303298413754","1.1448813381775836e-7","9.470746675788178e-8","1.4173203055634076e-7"
"7831","0.00814024022547528","0.0002668084925971925","0.03480859845876694","0.008784693107008934","0.003083848860114813","0.01824641227722168","0.0005696969339624048","0.00018920213915407658","0.001518223318271339","1.1446140746329547e-7","9.470558381963201e-8","1.4166258210934757e-7"
"7832","0.008304985088761896","0.00026403501396998763","0.03569382429122925","0.00865196892991662","0.003048850689083338","0.01780669018626213","0.0005661500355927274","0.0001872119028121233","0.001514637959189713","1.1443471237271297e-7","9.470367245967282e-8","1.4159336103602982e-7"
"7833","0.008315232367021964","0.0002612902026157826","0.03580591827630997","0.00854321182705462","0.0030142527539283037","0.01748582348227501","0.0005626153404591605","0.00018524307233747095","0.0015109718078747392","1.1440809402074593e-7","9.470179662685041e-8","1.4152413996271207e-7"
"7834","0.008097108581569045","0.0002585738548077643","0.034775521606206894","0.008445267099887133","0.0029800510965287685","0.017218025401234627","0.0005590929853497073","0.00018329560407437384","0.0015072246314957738","1.1438152967002679e-7","9.469995632116479e-8","1.414551888956339e-7"
"7835","0.007676263590110466","0.00025588562129996717","0.032730888575315475","0.008347788406535984","0.002946243854239583","0.016951540485024452","0.0005555825890041887","0.00018136907601729035","0.0015033946838229895","1.1435507047963256e-7","9.46980946991971e-8","1.4138639414795762e-7"
"7836","0.0071439079998526726","0.00025322524015791714","0.030128078535199165","0.008244258398190141","0.0029128247406333685","0.016653764992952347","0.0005520842329133302","0.00017946345906239003","0.0014994811499491334","1.1432861128923832e-7","9.469617623381055e-8","1.4131765624370018e-7"
"7837","0.006601640878943727","0.0002505924494471401","0.02747509442269802","0.008132277149707079","0.0028797900304198265","0.01631268672645092","0.0005485972360474989","0.00017757843306753784","0.001495481003075838","1.1430223025854503e-7","9.46944069823985e-8","1.412491457131182e-7"
"7838","0.0061239098256919535","0.00024798689992167056","0.0251441802829504","0.008012906042858958","0.0028471352998167276","0.01593358814716339","0.0005451217584777623","0.0001757137943059206","0.0014913950581103563","1.1427591743995435e-7","9.469250983329403e-8","1.4118067781510035e-7"
"7839","0.005748011294053867","0.0002454085333738476","0.02332182414829731","0.007889360608533024","0.0028148565907031298","0.0155325373634696","0.0005416572414105759","0.00017386930994689465","0.0014872201718389988","1.1424967567563727e-7","9.469062689504426e-8","1.411125651884504e-7"
"7840","0.0054811253299703825","0.00024285684048663825","0.02204393409192562","0.007765601156279445","0.002782950410619378","0.015129312872886658","0.0005382033006753773","0.00017204477626364678","0.0014829543652012944","1.1422349786016638e-7","9.468881501106807e-8","1.4104448098350986e-7"
"7841","0.005312090006191284","0.00024033169029280543","0.021254705265164375","0.007645267294719815","0.002751411171630025","0.014742105267941952","0.0005347597412765026","0.00017023990221787244","0.0014785965904593468","1.1419734846640495e-7","9.468698891623717e-8","1.409765530979712e-7"
"7842","0.005220884981099516","0.00023783271899446845","0.0208540428429842","0.007531121419742703","0.0027202360797673464","0.01438470371067524","0.0005313265981385484","0.00016845471691340208","0.001474147429689765","1.1417126302148973e-7","9.468511308341476e-8","1.4090883837525325e-7"
"7843","0.005184456001734361","0.0002353596210014075","0.020726680755615234","0.007424921030178666","0.0026894209440797567","0.014065881259739399","0.000527903251349926","0.00016668868192937225","0.0014696036232635379","1.1414525289410448e-7","9.468327277772914e-8","1.408411947068089e-7"
"7844","0.005179928379948251","0.00023291223624255508","0.0207582525908947","0.007327538961544633","0.00265896157361567","0.013789990916848183","0.0005244894622592255","0.00016494178271386772","0.0014649644726887345","1.1411925129323209e-7","9.46814040503341e-8","1.4077365051434754e-7"
"7845","0.0051866460125893354","0.00023049023002386093","0.020845483988523483","0.007239181501790881","0.002628853777423501","0.013558046892285347","0.0005210851377341896","0.00016321378643624485","0.001460229279473424","1.1409332216771872e-7","9.467952821751169e-8","1.407063194847069e-7"
"7846","0.005187797435792163","0.00022809350048191845","0.02090432308614254","0.007159605901688337","0.0025990945287048817","0.013368823565542698","0.0005176899401703849","0.00016150440205819905","0.0014553971122950315","1.1406750815012856e-7","9.467770212268078e-8","1.4063915898532287e-7"
"7847","0.0051720161573030055","0.00022572156740352511","0.020877942442893982","0.007088295044377446","0.00256967986933887","0.01321971882134676","0.0005143037618836388","0.0001598135568201542","0.0014504670398309827","1.1404169129036745e-7","9.467586892242252e-8","1.405721548053407e-7"
"7848","0.005134662010823377","0.00022337424161378294","0.020743148401379585","0.0070245758630335334","0.0025406060740351677","0.01310736034065485","0.0005109264224302023","0.00015814098878763616","0.001445439294911921","1.1401599380178595e-7","9.467402151130955e-8","1.4050527852305095e-7"
"7849","0.005077896601869724","0.00022105143580120057","0.020510753616690636","0.0069677011575549844","0.0025118680205196142","0.013027994893491268","0.0005075578083051369","0.0001564864069223404","0.0014403137611225247","1.1399031762948653e-7","9.467215988934186e-8","1.4043860119272722e-7"
"7850","0.005008958347025328","0.00021875275706406683","0.020216956734657288","0.006916892854496837","0.0024834631476551294","0.012977718375623226","0.0005041974014602602","0.00015484968025702983","0.0014350884594023228","1.1396468977409313e-7","9.467036221622038e-8","1.4037195228411292e-7"
"7851","0.004936964673106559","0.00021647803077939898","0.019907349720597267","0.006871380237862467","0.0024553874973207712","0.012952669523656368","0.0005008453212212771","0.00015323070692829788","0.0014297649031504989","1.1393913865731519e-7","9.466856454309891e-8","1.4030553074917407e-7"
"7852","0.00486969874764327","0.00021422684949357063","0.019620854407548904","0.006830438831821084","0.002427636878564954","0.012949214316904545","0.0004975013842340558","0.0001516291667940095","0.0014243429759517312","1.1391362448875953e-7","9.466669581570386e-8","1.4023920869021822e-7"
"7853","0.004811630898620934","0.00021199911134317517","0.01937982812523842","0.006793411169201136","0.0024002082645893097","0.012964051216840744","0.0004941652005072683","0.00015004501619841903","0.0014188219793140888","1.1388816858470819e-7","9.466486972087296e-8","1.4017302873980952e-7"
"7854","0.00476353557605762","0.00020979462715331465","0.01918814890086651","0.006759723462164402","0.002373097464442253","0.012994303368031979","0.0004908367263851687","0.00014847780403215438","0.0014132031938061118","1.1386278515601589e-7","9.466302230975998e-8","1.401070193196574e-7"
"7855","0.004723353876033798","0.00020761301857419312","0.019035525619983673","0.006728892307728529","0.0023463014513254166","0.013037540018558502","0.00048751610738690944","0.00014692754484713078","0.0014074883656576276","1.1383744293880227e-7","9.466120332035644e-8","1.4004118042976188e-7"
"7856","0.004687690152786672","0.00020545418374240398","0.01890498772263527","0.006700502289459109","0.0023198167327791452","0.013091676868498325","0.0004842027236009017","0.00014539394760504365","0.0014016759814694524","1.1381216893369129e-7","9.465940564723496e-8","1.3997542680499464e-7"
"7857","0.004653456321102567","0.0002033177443081513","0.01878109946846962","0.0066741920541971925","0.002293638652190566","0.013154898770153522","0.00048089669144246727","0.00014387692499440163","0.001395768136717379","1.1378694892982822e-7","9.465755823612199e-8","1.3990988634304813e-7"
"7858","0.0046191610861569645","0.00020120362751185894","0.018656408414244652","0.006649624882265925","0.0022677641827613115","0.013225511647760868","0.00047759781300555916","0.00014237628784030676","0.0013897656463086605","1.1376173745247797e-7","9.46557463521458e-8","1.398444169353752e-7"
"7859","0.004585360217606649","0.00019911149865947664","0.018533699214458466","0.006626476254314184","0.002242190297693014","0.013301885686814785","0.00047430600970983506","0.00014089175965636969","0.001383669674396515","1.137366325565381e-7","9.465391315188754e-8","1.397790896362494e-7"
"7860","0.004554224666208029","0.00019704119767993689","0.018423832952976227","0.00660443315282464","0.0022169132716953754","0.013382450677454472","0.0004710212699137628","0.0001394232240272686","0.0013774818507954478","1.137115887672735e-7","9.465209416248399e-8","1.3971394707823492e-7"
"7861","0.004528421885333955","0.00019499240443110466","0.018340149894356728","0.006583211291581392","0.0021919291466474533","0.013465768657624722","0.00046774342481512574","0.00013797046267427504","0.0013712033396586776","1.1368656913646191e-7","9.465029648936252e-8","1.3964898926133174e-7"
"7862","0.004509861106635071","0.0001929649879457429","0.018292201682925224","0.006562574440613389","0.0021672353614121675","0.01355066243559122","0.00046447261702269315","0.00013653337373398244","0.0013648360036313534","1.1366162340209485e-7","9.464847039453161e-8","1.395840740769927e-7"
"7863","0.004498855816200376","0.0001909587299451232","0.018281562253832817","0.006542384158819914","0.0021428288891911507","0.013636366464197636","0.00046120851766318083","0.000135111651616171","0.001358380657620728","1.1363673451114664e-7","9.464670114311957e-8","1.3951941468803852e-7"
"7864","0.0044939666200662035","0.00018897333939094096","0.018301038071513176","0.006522603938356042","0.002118704142048955","0.013722585514187813","0.0004579513537464663","0.00013370515080168843","0.0013518398627638817","1.1361191099013013e-7","9.464488215371603e-8","1.394547979316485e-7"
"7865","0.004492487947572954","0.0001870086562121287","0.018337106332182884","0.006503520533442497","0.0020948597230017185","0.013809556141495705","0.00045470126206055285","0.00013231387129053473","0.0013452162966132164","1.1358707894260078e-7","9.464305605888512e-8","1.3939032328380563e-7"
"7866","0.004491373279597611","0.00018506444757804275","0.01837453991174698","0.006486426945775748","0.002071292605251074","0.013897880911827087","0.00045145789918024095","0.00013093746383674443","0.0013385098427534103","1.1356234210779804e-7","9.464127259661836e-8","1.3932604758792877e-7"
"7867","0.004488205496454611","0.00018314053886570036","0.018401257693767548","0.006479727430269122","0.002047998132184148","0.013988391496241093","0.000448221733677201","0.0001295758265769109","0.0013317244593054056","1.135376692218415e-7","9.463951045063368e-8","1.3926188557888963e-7"
"7868","0.0044818789610872045","0.00018123672634828836","0.018411735072731972","0.006541527295485139","0.002024973975494504","0.014081890694797039","0.0004449925065273419","0.00012822884309571236","0.0013248613104224205","1.1351300202022686e-7","9.463764882866599e-8","1.3919783725668822e-7"
"7869","0.004472768292180263","0.00017935274809133261","0.018407851457595825","0.007414662279188633","0.002002216409891844","0.014178931713104248","0.00044177023228257893","0.00012689623690675944","0.001317921793088317","1.1348845418979181e-7","9.463587957725395e-8","1.391340589407264e-7"
"7870","0.004462371522095054","0.0001774884876795113","0.018397100269794464","0.6308285788632929","0.001979722175747156","3.127056121826172","0.0004385551932500675","0.00012557784793898463","0.0013109092833474278","1.1346392909672432e-7","9.463408190413247e-8","1.3907026641390985e-7"
"7871","0.004452649733866565","0.00017564358131494373","0.018389292061328888","3.5715868866071103","0.0019574882462620735","17.830873489379883","0.0004353473283117637","0.00012427358888089657","0.0013038254110142589","1.1343943953079361e-7","9.463227712558364e-8","1.3900658757393103e-7"
"7872","0.004445347705041058","0.0001738179853418842","0.018393155187368393","2.6137808807892724","0.0019355121767148376","13.041865348815918","0.00043214675679337233","0.0001229833869729191","0.0012966726208105683","1.1341502670347836e-7","9.463047945246217e-8","1.389431787401918e-7"
"7873","0.004441531441989355","0.00017201142327394336","0.018414024263620377","1.6238166386261583","0.0019137891940772533","8.092062950134277","0.00042895361548289657","0.00012170687841717154","0.001289453823119402","1.1339061671833406e-7","9.462866756848598e-8","1.388798125390167e-7"
"7874","0.004441437474451959","0.00017022376414388418","0.0184530857950449","0.9840347919845953","0.0018923176685348153","4.893170356750488","0.000425767878186889","0.0001204440341098234","0.001282170182093978","1.1336629341940352e-7","9.462688410621922e-8","1.3881658844638878e-7"
"7875","0.004444614771637134","0.00016845481877680868","0.01850808970630169","0.6893144774949178","0.0018710939912125468","3.419584035873413","0.00042258967587258665","0.00011919463577214628","0.0012748244917020202","1.1334205538560126e-7","9.462512196023454e-8","1.387535917274363e-7"
"7876","0.004450212509254925","0.00016670463082846254","0.018574785441160202","0.7468365547945723","0.0018501150188967586","3.7072088718414307","0.0004194192777504213","0.00011795867612818256","0.001267419895157218","1.133178329837392e-7","9.462334560339514e-8","1.3869065185190266e-7"
"7877","0.004457271320279688","0.0001649741898290813","0.018648380413651466","0.8920351940440014","0.001829377026297152","4.433216094970703","0.0004162565368460491","0.00011673579865600914","0.0012599574401974678","1.1329364753009941e-7","9.462156924655574e-8","1.3862783987406146e-7"
"7878","0.004464942554477602","0.000163269171025604","0.018724627792835236","0.949178501451388","0.0018088787328451872","4.71894645690918","0.00041310165106551723","0.0001155260470113717","0.0012524398043751717","1.1326953881507507e-7","9.461978578428898e-8","1.3856517000476742e-7"
"7879","0.004472603951580822","0.00016162404790520668","0.018800387158989906","0.9144841162720695","0.0017886158311739564","4.545488357543945","0.00040995492454385383","0.00011432912288000807","0.0012448703637346625","1.132454414687345e-7","9.461798100574015e-8","1.3850262803316582e-7"
"7880","0.004479901157901622","0.00016023773059714586","0.01887369155883789","0.8270357583649457","0.0017685857601463795","4.108260631561279","0.00040681632090127094","0.00011314490984659642","0.0012372506316751242","1.1322142654535127e-7","9.46162117543281e-8","1.3844027080267551e-7"
"7881","0.0044868860131828114","0.0001602355478098616","0.018943678587675095","0.7273109220899642","0.0017487863078713417","3.6096510887145996","0.0004036861457279883","0.0001119732842198573","0.001229583634994924","1.1319745709670315e-7","9.461442118663399e-8","1.3837806989158707e-7"
"7882","0.00449448507570196","0.0001659715926507488","0.0190106313675642","0.6523369775619358","0.0017292133998125792","3.2347970008850098","0.0004005644383141771","0.00011081415141234174","0.0012218713527545333","1.1317352885953368e-7","9.461266614607666e-8","1.383159400347722e-7"
"7883","0.004503143567126245","0.0001784341293387115","0.0190757904201746","0.6250896130222827","0.0017098647076636553","3.0985772609710693","0.00039745120448060335","0.000109667336801067","0.0012141155311837792","1.1314963046515914e-7","9.461086136752783e-8","1.3825390965394035e-7"
"7884","0.004509966046316549","0.00018117830040864646","0.019141128286719322","0.6358505701413378","0.0016907373210415244","3.1524009704589844","0.0003943467760109343","0.00010853268031496555","0.001206319546326995","1.1312583012568211e-7","9.460915606496201e-8","1.381920782250745e-7"
"7885","0.004513694014167413","0.00016567666898481548","0.019208883866667747","0.6503333969274536","0.0016718284459784627","3.2248361110687256","0.00039125128678278996","0.00010741006553871557","0.0011984853772446513","1.1310202410186321e-7","9.460737970812261e-8","1.3813034627219167e-7"
"7886","0.004519376656389795","0.00015536548744421452","0.019280869513750076","0.6449944768100977","0.0016531352885067463","3.198164701461792","0.00038816473534097895","0.00010629934695316479","0.001190614653751254","1.1307829055340335e-7","9.460557492957378e-8","1.3806869958443713e-7"
"7887","0.004528957541333511","0.0001591344189364463","0.019357917830348015","0.623103684396483","0.0016346551710739732","3.088736057281494","0.00038508759025717153","0.00010520037903916091","0.0011827111011371017","1.1305463374355895e-7","9.460381988901645e-8","1.380072660595033e-7"
"7888","0.004538800547015854","0.00015918434655759484","0.01943965069949627","0.5964371576439589","0.0016163855325430632","2.955430746078491","0.0003820199490291998","0.00010411309631308541","0.001174776698462665","1.1303099114456928e-7","9.460207905931384e-8","1.379459320105525e-7"
"7889","0.004547303810250014","0.00014895159984007478","0.019524626433849335","0.5670893296366557","0.001598323113285005","2.808720827102661","0.00037896162684774025","0.00010303733142791316","0.0011668120278045535","1.1300737980945997e-7","9.46003595458933e-8","1.378846974375847e-7"
"7890","0.004558160353917628","0.00014883221592754126","0.019610917195677757","0.5323404225520789","0.0015804660506546497","2.635007381439209","0.00037591297732433306","0.00010197288065683097","0.001158820348791778","1.1298385373947895e-7","9.459856187277182e-8","1.3782371866000176e-7"
"7891","0.0045695621403865514","0.00015149603132158518","0.01969681680202484","0.49444409299176184","0.0015628108521923423","2.445558786392212","0.00037287424929672853","0.00010091972217196599","0.0011508039897307754","1.1296036319663472e-7","9.459684946477864e-8","1.3776275409327354e-7"
"7892","0.004577982527553104","0.00014034331252332777","0.019781295210123062","0.45786112057976425","0.0015453554224222898","2.262679100036621","0.0003698455926496536","0.00009987763041863218","0.00114276516251266","1.1293690391767086e-7","9.459506600251189e-8","1.3770191742423776e-7"
"7893","0.004589177868911065","0.00014434401236940175","0.019864168018102646","0.42416883651167153","0.0015280968509614468","2.094255208969116","0.000366827254765667","0.00009884659084491432","0.0011347061954438686","1.1291349295561304e-7","9.459332517280927e-8","1.3764126549631328e-7"
"7894","0.004598961424198933","0.00014225424092728645","0.019945748150348663","0.3931219642981887","0.001511033158749342","1.939060926437378","0.0003638192341895774","0.00009782643610378727","0.0011266282526776195","1.1289012888937577e-7","9.459160565938873e-8","1.3758065620095294e-7"
"7895","0.004607668789685704","0.00013527747069019824","0.020026514306664467","0.3627256017178297","0.0014941617846488953","1.7871218919754028","0.0003608219456509687","0.00009681699884822592","0.0011185347102582455","1.128668301930702e-7","9.458982930254933e-8","1.375202316467039e-7"
"7896","0.004618363283225335","0.00013850048708263785","0.02010669931769371","0.33016011854633687","0.0014774794690310955","1.6243400573730469","0.00035783541825367137","0.0000958181990426965","0.0011104268487542868","1.1284356418173048e-7","9.45881097891288e-8","1.3745996341185673e-7"
"7897","0.004627513233572245","0.00013432948617264628","0.02018624171614647","0.29773921652231367","0.0014609844656661153","1.462283968925476","0.0003548599372152239","0.00009482989116804674","0.0011023071128875017","1.1282033227644205e-7","9.458636895942618e-8","1.3739968096615485e-7"
"7898","0.004636811278760433","0.0001314527471549809","0.020264919847249985","0.2685064688557759","0.0014446742134168744","1.3161715269088745","0.0003518955069012009","0.00009385198791278526","0.0010941765503957868","1.1279715863565798e-7","9.458461391886885e-8","1.373397111592567e-7"
"7899","0.0046465740859275685","0.00013162974209990352","0.02034256048500538","0.23907603933475913","0.00142854661680758","1.1690735816955566","0.00034894239070126787","0.00009288436558563262","0.0010860372567549348","1.1277401625875428e-7","9.458284466745681e-8","1.3727974135235854e-7"
"7900","0.004655647277832031","0.00012911349767819047","0.02041914314031601","0.207056729006581","0.0014125985326245427","1.0090341567993164","0.0003460009407717735","0.00009192690049530938","0.0010778920259326696","1.1275091935658565e-7","9.45811038377542e-8","1.3722001312999055e-7"
"7901","0.004664564886479638","0.0001264849997824058","0.02049475908279419","0.1763051096815616","0.0013968285638839006","0.8553361296653748","0.0003430710596148856","0.00009097950533032417","0.0010697413235902786","1.1272790345628891e-7","9.457938432433366e-8","1.3716031332933198e-7"
"7902","0.004673844602075405","0.0001263180311070755","0.02056942693889141","0.15067898656707257","0.0013812341494485736","0.7272684574127197","0.000340153367142193","0.00009004203457152471","0.0010615892242640257","1.1270491029335972e-7","9.45776506000584e-8","1.3710078405893e-7"
"7903","0.004682606481947005","0.00012437667464837432","0.02064298465847969","0.12867939474526793","0.0013658126117661595","0.6173362135887146","0.0003372477352968417","0.00008911437907954678","0.0010534358443692327","1.1268195976299467e-7","9.457593108663787e-8","1.3704138268622046e-7"
"7904","0.004691024476778693","0.00012188382970634848","0.020715083926916122","0.10761957184877247","0.001350562204606831","0.512105405330658","0.0003343543954542838","0.00008819643699098378","0.001045282930135727","1.126590248645698e-7","9.457421157321733e-8","1.3698208078949392e-7"
"7905","0.004699627350782975","0.00012187575339339674","0.020785333588719368","0.08918903328012676","0.001335480366833508","0.4200234115123749","0.0003314736575703137","0.00008728810644242913","0.0010371330427005887","1.1263617523127323e-7","9.457244942723264e-8","1.369228783687504e-7"
"7906","0.0047074430985958315","0.00011977100075455382","0.02085345983505249","0.07574586423579603","0.0013205654686316848","0.35288047790527344","0.00032860553474165497","0.00008638924919068813","0.0010289871133863926","1.126133582829425e-7","9.457073701923946e-8","1.368639033216823e-7"
"7907","0.004714959715784062","0.00011807119153672829","0.020919403061270714","0.06668636864051222","0.0013058148324489594","0.30765798687934875","0.00032575043733231725","0.0000854998070280999","0.0010208474704995751","1.1259057828283403e-7","9.456901040039156e-8","1.3680495669632364e-7"
"7908","0.004722327340277843","0.00011743731738533825","0.0209832563996315","0.05979795795865357","0.0012912272941321135","0.2732929289340973","0.0003229083522455767","0.0000846196708153002","0.0010127149289473891","1.125678465996316e-7","9.456728378154367e-8","1.3674616639036685e-7"
"7909","0.004729172322549857","0.00011583017476368695","0.021045193076133728","0.05357731450349092","0.0012767999432981014","0.24226868152618408","0.0003200796476448886","0.00008374874596484005","0.0010045920498669147","1.1254514333813859e-7","9.456554295184105e-8","1.3668747556039307e-7"
"7910","0.0047357498275232505","0.00011450847523519769","0.02110523357987404","0.04765705643221736","0.001262530917301774","0.21274833381175995","0.000317264415207319","0.00008288687240565196","0.0009964799974113703","1.1252250260440633e-7","9.456387317641202e-8","1.3662901210409473e-7"
"7911","0.004742013098439202","0.0001132007164414972","0.021163418889045715","0.04237194040324539","0.0012484184699133039","0.18640564382076263","0.00031446283974219115","0.0000820339992060326","0.0009883800521492958","1.1249989313455444e-7","9.456214655756412e-8","1.3657050601523224e-7"
"7912","0.004748079983983189","0.00011254637502133846","0.021219700574874878","0.03820566621143371","0.0012344609713181853","0.16565905511379242","0.0003116750522167422","0.00008118995901895687","0.000980293727479875","1.1247732345509576e-7","9.456041283328886e-8","1.365122273000452e-7"
"7913","0.004753623237775173","0.0001108682990889065","0.021274123340845108","0.03513738384936005","0.0012206555111333728","0.15040424466133118","0.0003089014833676629","0.00008035475184442475","0.0009722234099172056","1.1245481630339782e-7","9.455872174157776e-8","1.3645403384998644e-7"
"7914","0.00475893863622332","0.00010958652273984626","0.02132674865424633","0.03257273202762008","0.0012070012744516134","0.13766930997371674","0.0003061420356971212","0.00007952822488732636","0.0009641694487072527","1.1243231909929818e-7","9.455695249016571e-8","1.3639598250847484e-7"
"7915","0.004764154284202959","0.00010932713485090062","0.021377593278884888","0.029989170120097698","0.0011934960493817925","0.12484147399663925","0.00030339708318933846","0.00007871027628425509","0.0009561340557411313","1.1240989294947212e-7","9.455526850388196e-8","1.3633805906465568e-7"
"7916","0.004768725734902546","0.00010745492181740701","0.021426573395729065","0.027470115036703647","0.0011801383225247264","0.11233776062726974","0.0003006665501743555","0.00007790084782755002","0.0009481174638494849","1.1238751653763757e-7","9.455359872845293e-8","1.362802208859648e-7"
"7917","0.004773113147530239","0.0001064647440216504","0.02147349715232849","0.0253816612996161","0.0011669257655739784","0.10198859125375748","0.0002979508542921394","0.00007709981582593173","0.0009401218267157674","1.1236515859991413e-7","9.455188632045974e-8","1.3622256744838523e-7"
"7918","0.004777184991689864","0.00010590820602374151","0.021518157795071602","0.023843049723654985","0.0011538562830537558","0.09439011663198471","0.00029525016725528985","0.00007630714389961213","0.0009321485413238406","1.1234282197847278e-7","9.455018101789392e-8","1.3616484295653208e-7"
"7919","0.004780662323173601","0.00010448878310853615","0.021560460329055786","0.022686274559237062","0.0011409296421334147","0.0887022465467453","0.0002925649416283704","0.00007552267925348133","0.0009241990046575665","1.1232056777998878e-7","9.454841887190923e-8","1.361075590011751e-7"
"7920","0.004783816094277427","0.0001035291061270982","0.02160043828189373","0.0216949904570356","0.0011281428160145879","0.0838431715965271","0.00028989550773985686","0.00007474628364434466","0.0009162737405858934","1.1229832352910307e-7","9.454675620190756e-8","1.3605011872641626e-7"
"7921","0.004786571188014932","0.00010255137749481946","0.02163819409906864","0.02076145855244249","0.001115495222620666","0.07927411049604416","0.00028724075673380867","0.00007397800800390542","0.0009083739714697003","1.1227615601683282e-7","9.45450722156238e-8","1.3599292003618757e-7"
"7922","0.004788965593616012","0.00010161515820072964","0.021673845127224922","0.019857355928979813","0.001102984300814569","0.07485336065292358","0.0002845998606062494","0.00007321764132939279","0.0009005010942928493","1.1225399560998995e-7","9.454338822934005e-8","1.359358350327966e-7"
"7923","0.004791033863148187","0.00010077725892188028","0.02170744724571705","0.018963261507451534","0.0010906090028584003","0.0704837366938591","0.0002819763365550898","0.00007246514724101871","0.0008926572045311332","1.1223190483633516e-7","9.454168292677423e-8","1.3587886371624336e-7"
"7924","0.004792732087662443","0.00009953018161468208","0.021738974377512932","0.018065640097483994","0.0010783676989376545","0.06609750539064407","0.0002793676685541868","0.00007172043842729181","0.0008848420111462474","1.1220984248438981e-7","9.454002025677255e-8","1.3582204871909198e-7"
"7925","0.004794519128336105","0.00009862602018984035","0.021768372505903244","0.017179820872843265","0.0010662588756531477","0.06177125498652458","0.0002767743659205735","0.00007098344212863594","0.0008770567364990711","1.1218781423849577e-7","9.453830074335201e-8","1.3576529056535946e-7"
"7926","0.004798129429400433","0.00009796754602575675","0.021795623004436493","0.01634659084957093","0.0010542810196056962","0.05770887807011604","0.0002741992677329108","0.00007025407830951735","0.0008693035924807191","1.1216582862516589e-7","9.453658833535883e-8","1.3570866030931938e-7"
"7927","0.004816052003297955","0.00009688211139291525","0.021820679306983948","0.015607034089043736","0.0010424323845654726","0.054115746170282364","0.00027163867343915626","0.00006953221600269899","0.0008615819388069212","1.1214387853897279e-7","9.453486882193829e-8","1.3565215795097174e-7"
"7928","0.005176631356880535","0.00009587439853930846","0.021843502297997475","0.014979852573014795","0.0010307120392099023","0.05108531191945076","0.00026909431762760504","0.00006881780427647755","0.0008538931724615395","1.1212197392751477e-7","9.453322036279133e-8","1.3559578349031653e-7"
"7929","1.7740070072220988","0.00009500351006863639","8.846670150756836","0.014454979682341218","0.001019118120893836","0.04856719449162483","0.00026656705304048953","0.00006811076309531927","0.0008462390396744013","1.1210009347450977e-7","9.453154348193493e-8","1.3553940902966133e-7"
"7930","1.7903428658057237","0.00009411231440026313","8.928346633911133","0.014003431657329202","0.001007649814710021","0.04641641303896904","0.00026405562821310016","0.00006741099787177518","0.0008386194822378457","1.1207829544446213e-7","9.452988791736061e-8","1.3548340405122872e-7"
"7931","1.2740523482323625","0.00009331956971436739","6.346893310546875","0.013594186422415078","0.0009963054908439517","0.04447782039642334","0.00026156135427299885","0.00006671845039818436","0.00083103560609743","1.120565116252692e-7","9.452820393107686e-8","1.3542737065108668e-7"
