"Step","model.output_scaling: 1.5 - grads/update_norm","model.output_scaling: 1.5 - grads/update_norm__MIN","model.output_scaling: 1.5 - grads/update_norm__MAX","model.output_scaling: 1.25 - grads/update_norm","model.output_scaling: 1.25 - grads/update_norm__MIN","model.output_scaling: 1.25 - grads/update_norm__MAX","model.output_scaling: 0.75 - grads/update_norm","model.output_scaling: 0.75 - grads/update_norm__MIN","model.output_scaling: 0.75 - grads/update_norm__MAX","model.output_scaling: 0.5 - grads/update_norm","model.output_scaling: 0.5 - grads/update_norm__MIN","model.output_scaling: 0.5 - grads/update_norm__MAX","model.output_scaling: 1 - grads/update_norm","model.output_scaling: 1 - grads/update_norm__MIN","model.output_scaling: 1 - grads/update_norm__MAX"
"4847","0.02150023774160421","0.019102763868948134","0.025574939399852097","0.023028524499865748","0.01845527148790957","0.030864452302669203","0.025521566825835607","0.019428737681270222","0.030903623765575858","0.024708489106132762","0.019697042918070465","0.030523046425732735","0.0244942849652208","0.01900591547992594","0.031849721652966206"
"4848","0.021489399562909274","0.019090996895697824","0.025564180119903124","0.02301788844809514","0.018446233235662822","0.03085709993133911","0.025518303536872733","0.019425765406420374","0.030916391365450727","0.024712049842867245","0.019697810354609244","0.030539419099950595","0.024486407071300235","0.018997700998565695","0.03183725347834827"
"4849","0.021478570168254274","0.019079233480379855","0.02555343260897175","0.02300719708287333","0.01843718965841072","0.030849771932759524","0.02551492021764657","0.019422235792897036","0.030929166867692655","0.024714996367687484","0.01969857696228206","0.030555848843433743","0.024478528009594522","0.018989495736681794","0.03182472136378813"
"4850","0.021467756778536885","0.019067498494540685","0.02554270081561751","0.0229965959789245","0.01842817704031652","0.03084245280326981","0.025511734012496356","0.019419754350089156","0.030941912229837762","0.02471856790931414","0.01969935508997894","0.030572303795306732","0.024470637320046625","0.018981284790528092","0.03181211768763845"
"4851","0.021456950520189266","0.01905576402240484","0.025531966148935097","0.0229859200332167","0.018419167337634015","0.030835129322456852","0.0255082958587046","0.019416036056647348","0.03095463765799732","0.024721583246696568","0.019700170848751544","0.030588759255230694","0.024462731504185785","0.01897309490198026","0.03179944752672407"
"4852","0.021446153727000726","0.01904404995529166","0.02552120264053336","0.022975346502657885","0.01841017883310005","0.030827806570624124","0.025505045458201592","0.01941334916637878","0.030967330456546937","0.024725147565415516","0.01970095132489557","0.030605245026301377","0.024454823343601953","0.018964948326878263","0.03178674138775725"
"4853","0.021435370181694044","0.019032346046827707","0.02551046086740789","0.0229646853511812","0.018401196176210773","0.03082047966943807","0.025501579892902453","0.019409698216107597","0.030979976874565548","0.024728249853191272","0.01970178420223393","0.030621714221164824","0.024446909083547304","0.018956814719572612","0.03177395764556902"
"4854","0.021424609756446285","0.019020671120585","0.025499765431062894","0.022954141661142645","0.018392229541363415","0.030813160895585775","0.02549823514173455","0.01940669818149389","0.03099257233005171","0.02473174821026518","0.019702601539995132","0.030638183751411956","0.024438989521297822","0.01894872346292612","0.03176112288286719"
"4855","0.02141385818747795","0.019008998237655172","0.025489070995241","0.02294350079877317","0.018383267168872217","0.030805839292665886","0.025494831110436506","0.019403505392491822","0.031005130470967094","0.02473498652527958","0.01970343786054479","0.030654602878430307","0.02443104861102738","0.01894060313130024","0.03174822994504394"
"4856","0.02140312197037399","0.018997359750560053","0.025478402089678946","0.022932994980991862","0.018374329804793123","0.030798518669014337","0.02549139512056084","0.019400240991632633","0.0310176298940425","0.024738421562032646","0.01970429487973906","0.030670982479389163","0.024423122416335798","0.018932534312751603","0.0317352890583198"
"4857","0.0213924002414439","0.018985720431781823","0.02546775811788183","0.022922353304449774","0.01836538553696367","0.03079119942235498","0.025488036509290664","0.019397491015712035","0.031030055722993076","0.024741724317739314","0.019705157039782716","0.030687306756434357","0.024415189430502186","0.018924489693279048","0.0317222945498557"
"4858","0.021381682416876623","0.018974102764956893","0.025457087589121147","0.022911881592401793","0.018356457350406485","0.030783876712870875","0.02548451499129093","0.019394007359290616","0.03104242507408796","0.024745114788793245","0.019706019833039188","0.030703564511096775","0.024407242464216876","0.01891645840679338","0.031709233114483204"
"4859","0.02137098632162162","0.018962505997980203","0.02544646920589674","0.022901246547484374","0.018347556417281512","0.030776548254771396","0.025481122436819475","0.019391310311838345","0.03105471660178962","0.02474845941471828","0.019706878636741254","0.030719776965017192","0.02439929652697198","0.018908435574612165","0.03169614461794464"
"4860","0.02136029528599264","0.01895091020361044","0.02543583447624259","0.022890822025705367","0.018338651266247185","0.03076921201883887","0.025477543223653986","0.01938781471106327","0.031066917608692093","0.02475176965455586","0.019707748324403328","0.030735923023123793","0.024391328511672358","0.018900409475627218","0.03168298691354957"
"4861","0.02134961778431104","0.018939340962907527","0.025425218084040628","0.022880184233906947","0.018329772961918588","0.030761875652854008","0.025474057288755937","0.01938492498066788","0.031079049258629397","0.024755166726990387","0.01970864769399261","0.03075198414136661","0.02438336292639417","0.01889244795891301","0.03166977555786159"
"4862","0.0213389529661911","0.018927787077589325","0.02541462454085389","0.022869836560393413","0.01832089430969226","0.03075455027929073","0.02547047988413246","0.019381675161626078","0.031091082909045338","0.024758437480483984","0.019709559649021755","0.030767997974285685","0.024375389975681533","0.018884479836152414","0.03165653009906633"
"4863","0.021328300359160897","0.018916243573679686","0.025404038528519628","0.022859161171863495","0.01831202781106084","0.03074719968029922","0.02546690278237703","0.019378547503743373","0.0311030404658061","0.024761871234359394","0.019710448114944348","0.030783923647412913","0.02436742056029065","0.01887655653499659","0.031643237250496954"
"4864","0.021317664536210673","0.01890472127874491","0.025393480170808422","0.02284889345170211","0.018303165601425055","0.03073986650719922","0.02546332869705773","0.01937560627913995","0.031114901998529742","0.024765115100203496","0.01971138043327598","0.030799819045642385","0.02435943880390251","0.018868636492964903","0.03162988115046777"
"4865","0.021307039379737224","0.01889320965010198","0.025382930048013116","0.02283817232290535","0.018294324893029033","0.030732507312930837","0.025459673250227938","0.019372369014536532","0.03112666589614471","0.024768560319080996","0.01971235538630353","0.030815650933791173","0.02435145605717676","0.018860726401240334","0.031616495461334264"
"4866","0.021296427839676665","0.018881711764800378","0.025372400690702297","0.022828059698826016","0.018285502559534705","0.030725162189760152","0.02545607266680495","0.019369559306128343","0.031138324027917122","0.024771783246154745","0.019713294603423793","0.030831419801133592","0.024343467603844243","0.01885285349701624","0.031603060128238984"
"4867","0.021285822717574995","0.018870233504831805","0.02536188034348749","0.02281724648035977","0.018276688139609826","0.030717800071816657","0.025452347574786056","0.019366254761052124","0.03114988493284734","0.024775214252164012","0.019714217217051248","0.030847188750388995","0.024335480313209902","0.018845002553538798","0.03158956834996345"
"4868","0.021275235927909655","0.018858760338717296","0.02535138109917883","0.022807338539304462","0.018267878749505025","0.03071042687488826","0.025448686133087633","0.01936342996357809","0.031161343684455466","0.024778467277166233","0.019715153572073634","0.03086290601711782","0.02432748544763691","0.01883716307318446","0.031576028606605876"
"4869","0.02126465739193895","0.01884731610407033","0.0253408660252622","0.022796377153286914","0.018259082983955552","0.030703048159753506","0.025444914492875455","0.019360237426534133","0.031172683073961694","0.024781901141525807","0.019716120481732678","0.03087863392940703","0.024319486278909196","0.018829338585845595","0.03156243888766145"
"4870","0.021254088036899873","0.01883588205139822","0.025330375890405682","0.022786723203765562","0.018250307761331467","0.03069565214114851","0.02544116681037621","0.019357273673480696","0.031183932169909664","0.024785188874853918","0.019717091081181796","0.03089435475904176","0.024311488207387228","0.01882154138816799","0.03154879396740199"
"4871","0.021243536576587615","0.01882446435676023","0.0253199210819344","0.022775521341573964","0.01824152541832425","0.030688268850755145","0.0254373822863354","0.019354264733186924","0.03119507506453238","0.024788639627634147","0.01971804653377244","0.03091011683657823","0.02430347579913661","0.018813767282742738","0.03153512420055034"
"4872","0.0212330018159978","0.018813066231092624","0.025309512201802664","0.022765971469220565","0.01823276912018836","0.030680876607845377","0.025433549377598237","0.019351184266699222","0.031206091748496614","0.02479197595078051","0.01971902119225535","0.03092590491204749","0.024295457454918214","0.01880597741793825","0.03152141196614713"
"4873","0.021222475411386877","0.018801671338067635","0.025299102960519373","0.022754496785717743","0.01822401231802472","0.030673454405838796","0.025429742668302967","0.019348352344612282","0.03121703254920078","0.02479549052861815","0.019720045194783042","0.030941724071311325","0.024287439029424304","0.018798217403514138","0.031507631089105106"
"4874","0.021211965098794784","0.01879031355538661","0.025288702662488942","0.022744686585303136","0.018215276361258408","0.030666047005489423","0.02542583829720983","0.019345200724037635","0.031227843889259692","0.024798877563840103","0.019721029324518122","0.030957604235549604","0.024279421580234526","0.018790517265640766","0.03149379648995284"
"4875","0.021201467485941036","0.0187789565235741","0.025278333911065373","0.022733359971850508","0.0182065428293609","0.030658618319723704","0.025421981551135675","0.019342438537182184","0.031238563721349158","0.02480241624344764","0.019722010777630108","0.030973557085730574","0.02427139257510245","0.018782808796927584","0.031479931457916735"
"4876","0.021190970061658907","0.01876760955842101","0.025267938585940636","0.02272322657063564","0.018197828989004062","0.030651193144424098","0.02541801763918235","0.019339307378262782","0.031249162091420375","0.024805885152720846","0.019723012449733315","0.0309895956847387","0.024263372611415084","0.018775102367417335","0.03146602489314183"
"4877","0.02118048867626927","0.018756289046082335","0.02525757004252626","0.022712777684083696","0.01818912142944627","0.030643741834880018","0.02541409918276219","0.019336490521347144","0.03125968558087483","0.024809463903099675","0.019724014658072348","0.031005754477055177","0.024255341247170548","0.018767432008876518","0.03145206656745504"
"4878","0.02117001621952493","0.018744974028064236","0.0252472152721743","0.02270236772793939","0.018180425292023152","0.030636284505393834","0.025410115150724964","0.01933351168281435","0.03127009419057575","0.024813022962453652","0.01972501469340962","0.031022010992025548","0.024247310607794906","0.018759788521480622","0.031438074118487806"
"4879","0.021159558123270337","0.018733682860736605","0.025236863321376937","0.022692632408794922","0.018171736283020466","0.030628805818631418","0.02540612275334949","0.019330623881515952","0.03128040765688136","0.02481668162930351","0.019726050122730234","0.031038392910045086","0.024239266662159815","0.0187521341056527","0.031424011087071636"
"4880","0.02114911426922923","0.01872241118113536","0.02522653621320977","0.022681811144316586","0.018163073033885202","0.030621341646530652","0.0254021164174991","0.019327777820977443","0.03129064449446985","0.02482033019126941","0.019727073934637053","0.03105491210173927","0.02423123502066374","0.018744526874099367","0.03140993644388375"
"4881","0.021138684090294756","0.01871113624194001","0.025216246778588806","0.02267207541970637","0.018154404547192523","0.030613848698288364","0.025398064847773082","0.019324831107910504","0.031300804799522755","0.024824038706236902","0.01972808027946682","0.03107157356434004","0.024223191579473176","0.01873694295380507","0.03139580647297038"
"4882","0.021128261436919836","0.0186998927948524","0.025205961963947785","0.022661129358622616","0.018145741977934636","0.030606351979819806","0.025394023089420625","0.019322096228797728","0.031310836317568175","0.024827792588127433","0.019729126919609628","0.031088391431313474","0.024215144984516313","0.018729366640850013","0.03138164167754611"
"4883","0.021117853451236804","0.018688663975829193","0.025195693239342155","0.022651099481337467","0.01813711524880493","0.030598835109144146","0.025389903718027424","0.019319064176741268","0.03132079731314889","0.0248316066160099","0.01973015544253247","0.031105353043110663","0.024207099969657937","0.018721814704563293","0.03136743804289355"
"4884","0.02110745462677141","0.01867744553367145","0.025185451645340393","0.02264068835496596","0.01812847984493072","0.030591303564348374","0.02538583584490218","0.01931639850478475","0.031330696171321615","0.024835459240805977","0.01973117948165884","0.031122493814817215","0.02419905650134605","0.01871427234218324","0.031353203472134626"
"4885","0.021097073270084008","0.018666245971447608","0.025175224449294986","0.02263040970897923","0.018119854015102452","0.03058375244817714","0.025381691571293646","0.01931345259157002","0.031340509470116615","0.02483935935459975","0.0197322144926936","0.03113980842677942","0.02419100849043776","0.018706727275711137","0.03133891035678294"
"4886","0.02108669088147676","0.018655056603663064","0.025164988360791375","0.022620557518320594","0.018111249883321696","0.030576193284826515","0.0253775610872691","0.019310696509975665","0.03135023659373438","0.02484330121641626","0.019733262323698653","0.031157314270133928","0.024182963914328365","0.01869924577436327","0.0313246061804848"
"4887","0.021076324218848953","0.018643885347003515","0.025154762399323547","0.02260998832671391","0.018102641035973248","0.03056862563819305","0.025373411138945222","0.01930790342828093","0.0313599209795442","0.02484733112429987","0.019734311547026272","0.031175033039626383","0.024174924396045773","0.018691767958448846","0.031310266328225166"
"4888","0.02106596604605542","0.018632725883188105","0.025144561821848658","0.02260022288428413","0.018094047442347348","0.030561032853032983","0.025369229817279897","0.019305117440079223","0.03136951012707307","0.02485136885515592","0.01973532089930371","0.03119293302401062","0.024166887546477275","0.018684288128345404","0.03129590988318689"
"4889","0.021055621305685633","0.018621592755616142","0.025134352594213736","0.022589602771218045","0.018085465263007704","0.030553430251027372","0.02536505390328156","0.01930242131315143","0.0313790397313571","0.02485553038198926","0.01973640033469616","0.031211056381694587","0.02415884262632822","0.018676843720437524","0.031281506988223046"
"4890","0.021045287920440452","0.01861046347754659","0.02512417348372349","0.02257964311915837","0.018076895454279845","0.030545804604961757","0.02536083910488925","0.019299605642456107","0.031388529807052507","0.024859681414827747","0.019737482425339545","0.031229376425229206","0.024150796442433696","0.018669405401599972","0.03126709394224499"
"4891","0.0210349625017565","0.018599361938075223","0.025113981969424635","0.022569378599102404","0.01806833609085041","0.030538155276915984","0.025356640509185964","0.01929693819310126","0.03139792820866596","0.024864006857208073","0.019738570513991954","0.0312479277567543","0.024142753348918057","0.018661994646854856","0.03125263393503902"
"4892","0.021024639542543376","0.018588253763035276","0.025103790037530726","0.022559204348417735","0.01805978974551539","0.030530502279066524","0.025352378839957657","0.01929408505167073","0.031407273598842","0.02486821156897202","0.01973961101677305","0.031266708747420206","0.024134720481847626","0.018654607935407595","0.031238164231664423"
"4893","0.021014335047471074","0.01857717594015381","0.025093631191927594","0.02254933729801716","0.01805124218098724","0.030522826867967416","0.02534816319915506","0.019291516681563085","0.03141655134068982","0.024872705407787826","0.019740679107095028","0.03128573465404348","0.02412668250773678","0.018647217101195438","0.031223681844817434"
"4894","0.02100404540590284","0.018566123856766134","0.025083483990098052","0.022538965649350852","0.018042720745995038","0.03051512001217567","0.025343894636934094","0.019288757505892554","0.03142578420900077","0.024877014081407404","0.019741728793746742","0.03130498973405466","0.024118646350752785","0.01863983493930284","0.031209175217105638"
"4895","0.020993765876052638","0.018555077912481326","0.025073345123534898","0.02252917811096493","0.018034190675954256","0.030507391164321947","0.025339627904097883","0.01928609479269893","0.03143496083268922","0.024881688533271162","0.019742800172258195","0.031324518890820253","0.02411061321769254","0.018632493385210534","0.031194640125774352"
"4896","0.020983496435002524","0.018544037530638328","0.025063235395271586","0.022518785657992882","0.018025680562412702","0.030499659590174807","0.025335359835111954","0.019283486490632915","0.03144406207261452","0.02488608960554211","0.01974388401393847","0.031344290295789806","0.024102591734101456","0.018625164179186506","0.031180086743959903"
"4897","0.020973225377374217","0.01853302218781414","0.02505308533928832","0.02250888446353526","0.01801717997684425","0.030491888062000014","0.025331065172881882","0.019280822018882728","0.031453120709163625","0.024890981046117096","0.01974496663305638","0.031364324430616146","0.02409456893423694","0.01861785392741187","0.03116553374680324"
"4898","0.020962966050730388","0.01852201945042074","0.025042950151219788","0.022498732671708672","0.018008691254108443","0.030484109216881425","0.02532677439242783","0.019278237138897515","0.031462103439514846","0.02489538822607354","0.019746061437824494","0.03138463909782664","0.024086539826184656","0.018610571042747274","0.03115094210193274"
"4899","0.020952723534998566","0.018511035351663402","0.02503282799859279","0.022488676017662974","0.0180002130387691","0.03047630960066291","0.025322438147402104","0.01927552948601434","0.03147102067850309","0.024900412607497462","0.01974715461172956","0.031405244669352975","0.024078523841751763","0.01860329064061844","0.031136359899378047"
"4900","0.020942490084122235","0.018500061778733836","0.025022737004392042","0.022478804852196527","0.017991730471634534","0.030468472817132105","0.025318137698147457","0.019273016743998617","0.03147989041571912","0.02490475678019135","0.019748231311830098","0.03142609588464667","0.024070516310335792","0.01859601568478834","0.03112176551851085"
"4901","0.020932262065417113","0.01848908722851568","0.025012650314983446","0.02246859818631449","0.017983264375056304","0.03046062271308562","0.025313801787056008","0.0192703808198205","0.03148871752901336","0.02490975747042771","0.019749335396143177","0.03144726095085357","0.024062498784520416","0.01858877722180429","0.031107128078139697"
"4902","0.020922042539384705","0.018478148104761616","0.025002559659526555","0.022458818800474196","0.017974815793908173","0.03045276513902639","0.025309454812580928","0.01926781028114128","0.03149744609708812","0.024914362086644437","0.019750448835643926","0.03146871654271039","0.02405448254191852","0.01858156969199777","0.0310924930845539"
"4903","0.020911841652720246","0.018467224811185838","0.024992484656116608","0.022448607466900108","0.01796637582003881","0.030444880602095357","0.025305098977495832","0.019265243654843566","0.03150612515891095","0.024919416565696913","0.019751534314249666","0.031490446239714684","0.024046476012631955","0.018574351887426097","0.03107782933735004"
"4904","0.02090163711341515","0.018456320590048616","0.024982356252233242","0.022438787058733013","0.017957938979563492","0.030436982001008302","0.025300743885854488","0.01926272108552368","0.0315147304276354","0.024924634448200166","0.019752638976726796","0.031512468431831815","0.02403847308946934","0.018567145431300596","0.031063162704770445"
"4905","0.020891447657683825","0.01844542167470979","0.02497228309643556","0.02242871776757908","0.01794951001178841","0.030429051983112264","0.025296383386899622","0.01926019657096996","0.03152329725823826","0.02492979540911467","0.01975374766955931","0.03153475266641298","0.02403045708414021","0.018559944044920625","0.031048476535762565"
"4906","0.020881266441175016","0.01843453211226936","0.024962212059531853","0.022418791679131283","0.01794108429540309","0.030421105722994876","0.025292002062311008","0.019257673350446772","0.031531776179788966","0.024935335275643948","0.019754872847511887","0.03155725538620563","0.024022450358403048","0.018552782616446804","0.031033770779809306"
"4907","0.020871095227151838","0.018423662498396245","0.024952172432637806","0.02240892930817647","0.017932676562491694","0.030413148455725063","0.02528761594311733","0.01925519597915885","0.031540195657809834","0.024940421444758897","0.019756013591986248","0.031579995356518446","0.024014444744353002","0.018545648327469653","0.031019048457700128"
"4908","0.02086093391931893","0.018412806538713716","0.02494213890765234","0.022398905884083886","0.017924280130252022","0.030405161507493946","0.02528321104665396","0.019252662242669295","0.031548540535605296","0.024945927183023707","0.019757158778300626","0.03160290569882023","0.024006455862340455","0.018538526516615854","0.031004320457565796"
"4909","0.0208508025129231","0.018401968512996334","0.02493214361143137","0.022389156765945578","0.017915897991544076","0.03039716298140216","0.025278816194562116","0.019250248940558937","0.031556800176097896","0.024951116319654416","0.01975827796963812","0.0316259547145506","0.02399845697689891","0.018531422861185542","0.030989572746900833"
"4910","0.0208406615231314","0.018391136506847122","0.024922104790203917","0.022379102494308505","0.017907507658238925","0.03038915759837651","0.025274404207281147","0.019247769401463218","0.03156501528535668","0.0249566232602932","0.01975937415040303","0.03164910646260793","0.023990452021803405","0.01852429755146512","0.030974811437619265"
"4911","0.020830521977574058","0.018380327665302773","0.024912019696353878","0.022369369221689354","0.017899132396730823","0.03038114019555785","0.025269975106206148","0.01924530409888587","0.03157313596877673","0.024962133552539657","0.019760554480254995","0.03167231436264652","0.023982454075675223","0.0185172053920423","0.03096003214718462"
"4912","0.02082039364622927","0.018369532242219398","0.024901952733347797","0.022359385325697357","0.017890768825254453","0.030373098038830895","0.02526553712777809","0.01924284507781652","0.031581194884174914","0.024967605763497255","0.0197617311914308","0.03169549290769837","0.023974464424477444","0.018510129382230175","0.030945259230359196"
"4913","0.020810274802016995","0.01835875034428662","0.024891903309668267","0.02234961597580236","0.01788242226184027","0.03036504422810426","0.025261112490267978","0.019240492608115535","0.03158917319092307","0.02497325814867183","0.01976291791916337","0.03171858235810073","0.02396647488705522","0.018503092851885814","0.03093045934286057"
"4914","0.020800173170512287","0.018347984926900904","0.024881896080702407","0.02233976699941605","0.01787407473358072","0.030356987224000324","0.025256654607853053","0.019238070898880334","0.03159706809606694","0.024978585705227204","0.01976405705037892","0.03174151083871724","0.02395847575858454","0.01849603631325924","0.03091564346149558"
"4915","0.020790076380908098","0.018337227916118876","0.02487186662764841","0.02232992936635537","0.01786574493330376","0.030348917140642518","0.025252193744364826","0.01923568492416012","0.031604875835436426","0.024984079357061775","0.019765240435938365","0.03176426156395695","0.023950479832702327","0.01848900073266211","0.03090082307225193"
"4916","0.02077998621474072","0.01832647842967107","0.02486183833629695","0.02232020134161452","0.017857411537809845","0.03034083656601554","0.02524771951882073","0.01923329440329964","0.031612601589058764","0.024989437293268017","0.019766416771278272","0.03178675141394015","0.023942495415973222","0.018482001430482828","0.030885981649425118"
"4917","0.02076992203533714","0.018315769209380564","0.024851866636704648","0.02231032990348521","0.01784910164891201","0.030332761889890977","0.025243234247549585","0.019230925352562902","0.03162023170345496","0.02499480015494753","0.019767618241922722","0.03180895211952571","0.023934500518537554","0.018475012396550822","0.030871120575887527"
"4918","0.0207598568255109","0.018305056041838144","0.0248418741688958","0.022300681279785385","0.017840784835456997","0.030324670838977063","0.025238746658466843","0.019228586894570573","0.03162778770884282","0.025000204009579845","0.019768805809908297","0.031830816157367076","0.023926507779732455","0.018468042180715297","0.030856279070984267"
"4919","0.02074980637752546","0.018294364448897777","0.024831888694426468","0.022290825683733785","0.017832488402101648","0.030316579794181623","0.025234240284632153","0.019226243598231853","0.03163525319704856","0.025005397469442293","0.019770031283192272","0.03185233669824945","0.02391850751666058","0.018461073551354335","0.030841402649654837"
"4920","0.020739757036650118","0.018283679696869226","0.0248219022931971","0.02228119525534437","0.01782419946533042","0.030308470525692757","0.025229717474265966","0.01922390583430795","0.031642617904076034","0.025010704027072977","0.01977124609708446","0.03187349653521877","0.023910515485845704","0.01845408939614838","0.03082652311561766"
"4921","0.02072972507375155","0.018273020395000866","0.024811908970822926","0.022271403460599096","0.017815906952814556","0.030300381181954536","0.025225180214759436","0.01922156669473462","0.03164987709101957","0.0250157437623804","0.01977247167750201","0.03189432401541323","0.0239025194020693","0.0184471425558553","0.030811631454601585"
"4922","0.020719692192633882","0.01826235702576415","0.02480192275124302","0.022261749645779393","0.017807631519872094","0.03029226714208627","0.02522064890610151","0.01921930915966258","0.03165705475303689","0.02502090523950879","0.019773728854372886","0.03191481212701004","0.023894529481208772","0.018440222554702346","0.03079672850994717"
"4923","0.020709670727415832","0.01825171662174126","0.0247919132936684","0.02225204616531173","0.017799371983008832","0.030284158908295358","0.025216099661273333","0.019217014130089277","0.03166414298644513","0.025025892107657256","0.01977499339926686","0.031934983124056446","0.023886533060320077","0.01843330819122736","0.030781829324625313"
"4924","0.020699657058515376","0.018241084285768927","0.024781913664777985","0.022242383564740398","0.017791121797850706","0.030276049344159058","0.025211519248754487","0.01921468884095525","0.03167112330492433","0.025030938567907068","0.019776246702469896","0.03195487739319688","0.023878546919971294","0.018426424000493578","0.030766940769357983"
"4925","0.020689661291377236","0.01823047639244261","0.024771909371522155","0.022232776519121596","0.017782866582807602","0.030267927161780197","0.02520694039832172","0.019212466695589316","0.0316779777691682","0.025035935845081146","0.019777479331638093","0.03197451124114746","0.0238705525801575","0.01841952549232972","0.030752025702865032"
"4926","0.02067966745264686","0.018219877522545933","0.02476192767984397","0.022223103806345644","0.01777464361181653","0.03025981752412086","0.025202342515510755","0.019210213991812507","0.031684738613841294","0.025040853658500912","0.0197787795820245","0.03199393546801492","0.02386256889107009","0.01841265691853048","0.03073711989629011"
"4927","0.02066969938577171","0.01820929627365043","0.024751970351471673","0.022213565274282022","0.017766396412086397","0.030251709977623793","0.02519773468903494","0.019207981478792775","0.03169141257170105","0.02504583892285157","0.019780104990395963","0.0320131257053345","0.023854580738346877","0.018405807415687817","0.030722208670138248"
"4928","0.020659729495258378","0.01819872280711514","0.024741989552445196","0.02220390024430911","0.01775818046148455","0.03024359080571341","0.0251931148465263","0.01920574831132534","0.03169799293034646","0.02505062679390988","0.019781365526010484","0.03203213315559211","0.023846589480630655","0.01839897728054789","0.03070729768168865"
"4929","0.020649769142802903","0.018188161624342926","0.024731992673211835","0.022194399318314566","0.017749965030364523","0.03023547986042379","0.025188473948633487","0.019203531411565635","0.031704449218072375","0.025055534654558287","0.019782663809862957","0.03205100633437836","0.023838606966802928","0.018392159900451937","0.030692382241583892"
"4930","0.020639817150269333","0.0181776212519966","0.024721994217517928","0.022184770413218764","0.017741762670409368","0.03022735213264774","0.025183826376155006","0.01920136382820154","0.03171079076586128","0.025060355079531204","0.01978398170254677","0.03206970786973823","0.02383061689833314","0.0183853455767688","0.0306774703249736"
"4931","0.020629879006783768","0.018167089041942957","0.024712025303242464","0.02217528750610232","0.017733572160013176","0.030219243785730435","0.025179152628612818","0.01919911331483815","0.031717037545870824","0.025065203653028417","0.019785320138001675","0.032088284942870735","0.023822625630227183","0.018378513340055247","0.030662560116877187"
"4932","0.02061994886854694","0.018156572238478115","0.024702037671938994","0.022165729372193396","0.017725386276192842","0.030211130009320797","0.025174483437841566","0.019197001118948957","0.03172318126447799","0.025070010131903957","0.019786657868856028","0.03210672690145838","0.02381463512209887","0.01837172136033042","0.030647637802205557"
"4933","0.02061002911314322","0.018146052645669403","0.024692061744886817","0.022156257875526476","0.017717207399407384","0.03020301175194584","0.025169794344170614","0.01919484526574314","0.0317292387072539","0.025074825249750816","0.019788025073734047","0.032125040975236725","0.023806643928402798","0.018364948171511783","0.030632738067748702"
"4934","0.020600130796623078","0.01813557596145629","0.024682130146915716","0.02214676638543895","0.01770902369946377","0.030194898300379105","0.0251650905437922","0.019192718842556033","0.03173519287751356","0.025079616302537522","0.01978940460745139","0.032143209031012115","0.023798655797465852","0.018358195817766605","0.03061783364376912"
"4935","0.020590235720872943","0.018125092112520846","0.02467218252359006","0.02213730047219556","0.017700856612184988","0.030186783085452164","0.02516035833004284","0.019190528614015708","0.03174101923258305","0.025084379389469245","0.019790783173468898","0.03216125354613719","0.023790668532670246","0.018351444323642885","0.03060294596895108"
"4936","0.020580354441209352","0.018114628883198793","0.02466223884887277","0.022127866490532028","0.017692702739880505","0.03017868837239199","0.025155623385734543","0.019188407156956414","0.03174676979532677","0.02508909060398785","0.01979219284242848","0.032179133995031264","0.02378267896956526","0.01834469330034018","0.0305880518057012"
"4937","0.020570494977398077","0.01810417741155285","0.024652343506485104","0.022118411262094753","0.017684562917260702","0.030170570763379114","0.025150886584582526","0.01918632027413794","0.03175242684427077","0.02509382914428777","0.019793611005235186","0.032196864231009314","0.02377470077030395","0.018337976434525134","0.03057316535566645"
"4938","0.020560642054554608","0.018093739510882775","0.02464242920982026","0.022109049552565718","0.017676434261699937","0.03016247484877178","0.025146134257664203","0.019184233446858462","0.031757994066786754","0.025098468386082862","0.0197950044912675","0.032214431171052424","0.023766718746736783","0.018331266203647258","0.030558290060493685"
"4939","0.02055079756808572","0.018083321511759235","0.024632497027370397","0.022099618229184395","0.017668298158402613","0.030154374780042775","0.025141358472093527","0.01918211633327644","0.0317634641968566","0.025103234514092587","0.019796383146220793","0.03223183803306847","0.023758736601131085","0.018324558248009423","0.030543410858795146"
"4940","0.020540962559739445","0.018072894260637018","0.024622595021189717","0.02209027934652647","0.01766018306603949","0.030146272537245427","0.02513656864793145","0.019180035207073773","0.03176880876480301","0.02510775010707796","0.019797843276094844","0.03224906799741815","0.023750756688347988","0.018317857919976276","0.030528558757700566"
"4941","0.02053113635387767","0.01806249868055609","0.024612655644021326","0.022080879557541584","0.017652057371834957","0.030138172191646107","0.025131790928387864","0.019178035255280494","0.03177410023187069","0.02511253901069571","0.019799339168559683","0.032266120269765476","0.02374276346998299","0.01831116400647442","0.030513676120455115"
"4942","0.020521333193067877","0.01805211310379546","0.02460276166652513","0.02207160354083363","0.01764396555406981","0.030130087312025176","0.02512698598564833","0.0191759527536144","0.03177931706201835","0.02511698554658805","0.019800817017247573","0.03228299842413573","0.02373478249709683","0.01830449647900371","0.03049883149526574"
"4943","0.02051155489710737","0.01804173745803316","0.02459294205247345","0.02206223584669186","0.017635873147163177","0.030121991478848545","0.025122173742181064","0.019173906095543022","0.03178445157604335","0.025121698110554612","0.01980228869349558","0.03229970608912431","0.02372679028303367","0.018297846008082735","0.03048396240644054"
