"Step","model.ln_type: mlp-pre - grads/weight_norm","model.ln_type: mlp-pre - grads/weight_norm__MIN","model.ln_type: mlp-pre - grads/weight_norm__MAX","model.ln_type: pre - grads/weight_norm","model.ln_type: pre - grads/weight_norm__MIN","model.ln_type: pre - grads/weight_norm__MAX","model.ln_type: attn-pre - grads/weight_norm","model.ln_type: attn-pre - grads/weight_norm__MIN","model.ln_type: attn-pre - grads/weight_norm__MAX","model.ln_type: off - grads/weight_norm","model.ln_type: off - grads/weight_norm__MIN","model.ln_type: off - grads/weight_norm__MAX"
"7691","34.610612600477864","33.61501507185814","36.544485078441554","31.91360049429621","30.072297528012076","34.543680596320726","28.18327764123157","26.739862820737788","29.12409257907768","35.20340560574574","30.812877350947463","40.75508320002089"
"7692","34.619136212297676","33.62261659478167","36.55884730685925","31.923189117695635","30.07483849739731","34.54848975760373","28.18011207018339","26.738136013575605","29.11722208711388","35.19863682519387","30.811877014176186","40.74612801533647"
"7693","34.627326394306905","33.6302182144041","36.571449892855284","31.933241527818403","30.07740461799667","34.553298249543055","28.17695929417719","26.736471873129712","29.110429647427267","35.1938700016081","30.81087862588827","40.73717385858247"
"7694","34.63515625464282","33.637819930659894","36.58214950094342","31.943593051181118","30.079995883373222","34.55810607241809","28.173820775247457","26.73486812812296","29.103717411827308","35.18910592504268","30.809881195760475","40.728219231840654"
"7695","34.64261704636913","33.64542174348354","36.59090609946257","31.9542164680126","30.082608229192722","34.56290969467849","28.170695925323308","26.733327072536024","29.097084387000336","35.18434370720885","30.808886704975237","40.71926263587511"
"7696","34.649713344379435","33.6530236528096","36.597744431329886","31.9649931375821","30.0852457074451","34.56771088374507","28.167584937830945","26.731847575592067","29.09053062712966","35.17958387581757","30.807893172664066","40.710310066408546"
"7697","34.65645842061595","33.66062747182344","36.60272726935368","31.975760428162225","30.087905268679496","34.57251317148042","28.16448676907917","26.730427364153993","29.084057235088544","35.17482590611201","30.8069015895282","40.70135702734231"
"7698","34.66286465320768","33.66823138639005","36.60592373296636","31.986318522545037","30.09058792123066","34.57730949670969","28.161406742732527","26.7290687311469","29.077662165513217","35.17007060336024","30.80590997447517","40.69240201845118"
"7699","34.66895680017756","33.6758353964447","36.6074560023083","31.99651672018009","30.093293658923205","34.58210692165278","28.158338663829692","26.727768260582593","29.07134442034372","35.16531723956205","30.804922290190696","40.68344953917072"
"7700","34.67476863344556","33.683441313945345","36.60749101533045","32.006264089116826","30.09602247553082","34.58689662240239","28.155286188777545","26.72652938648928","29.065108249895182","35.16056726624505","30.803935564941415","40.67449809059572"
"7701","34.68033398886743","33.691043702759494","36.606207182619656","32.01541900745349","30.098771323033272","34.5916786021671","28.152249694687647","26.725347549847807","29.058949505904696","35.15581819257793","30.8029488080839","40.665546172501024"
"7702","34.68568358718643","33.69864799889047","36.603756104223784","32.02386214463016","30.101543237406243","34.59645992095868","28.14922817108757","26.724225042114178","29.052868237611776","35.15107137305229","30.80196400114975","40.65659528581279"
"7703","34.69084036760842","33.706252390251166","36.60024927606795","32.03154853651178","30.104336184824042","34.6012352871749","28.14622261544694","26.723158444795125","29.046867645574647","35.14632714999442","30.800981144325988","40.64764392964554"
"7704","34.69580919278003","33.71385506638925","36.59571975110699","32.038555108547484","30.10715218669758","34.60600646699572","28.143233347067415","26.722152332717677","29.040942525569612","35.14158559759376","30.80000023779931","40.63869360558666"
"7705","34.700596192756805","33.72146869832147","36.5901821622148","32.04497225142171","30.109989209485157","34.61076993520677","28.14026134270233","26.72120214442024","29.03509817909234","35.13684551325188","30.799019300032104","40.62974431431824"
"7706","34.70519377805105","33.72906613506739","36.583631046505964","32.05084173419027","30.112848260685897","34.61552745822223","28.13730512452213","26.720309027980594","29.029330449860318","35.13210912931389","30.798042294595408","40.620796056522884"
"7707","34.70961946500121","33.73672518156678","36.576069196820825","32.05615762025215","30.115726293995365","34.6202790384931","28.13436449765563","26.71947184697426","29.02363938355089","35.127373255854195","30.79706525816421","40.611847329993346"
"7708","34.713857904593965","33.744393342172415","36.567477625916105","32.060914723647095","30.11862735695615","34.625019390224715","28.131441779839747","26.718690606659134","29.018027128622993","35.12264169907352","30.796090172648135","40.602899637641336"
"7709","34.7180748055058","33.75291871060005","36.557842251398334","32.065107324653994","30.12154536402785","34.629753805547224","28.12853504676869","26.717964169730447","29.012491627058786","35.117911742705346","30.795117038232497","40.59395298015072"
"7710","34.72190589661732","33.760483759446856","36.54715055742633","32.06873322531647","30.11380797348722","34.63447876236374","28.12564453227692","26.717292540658477","29.00703187072436","35.11318357401026","30.794143873064566","40.58500735820587"
"7711","34.71791635523641","33.72993109914583","36.53540161663838","32.0717915753131","30.105865859989603","34.63919778859638","28.122771064841675","26.716675723576653","29.00165105920965","35.10845787537602","30.79317464134199","40.57605976405992"
"7712","34.713952229994064","33.7004663995452","36.52260777800854","32.074293065149476","30.098043323679075","34.64390207773765","28.119914684894507","26.716114864572493","28.9963450266123","35.10373488964099","30.792203396948757","40.56711621459862"
"7713","34.70871108996512","33.66555371349085","36.50879469174174","32.076264391139574","30.09033640102022","34.6485969204337","28.117074477957203","26.715605397919468","28.991115919296618","35.09901389787102","30.79123608636981","40.55817069298044"
"7714","34.703078332214126","33.6295848117305","36.49400635720885","32.07773072468148","30.082745180870504","34.65328584314282","28.114250689197586","26.71514961122247","28.985961673215083","35.0942960364835","30.790269736545323","40.54922921874564"
"7715","34.697543492211864","33.594956373688","36.47828509131323","32.07871340059386","30.075270765549124","34.657961803981635","28.11144330942896","26.714745222529963","28.980882328309878","35.08958036565933","30.78930533874039","40.54028727794273"
"7716","34.69226322331758","33.56239452381005","36.46169162360254","32.079229163589716","30.067908167388367","34.66262480819579","28.108653686388852","26.714397945998847","28.975878977176862","35.08486662885072","30.78834289313845","40.53134637613831"
"7717","34.68726460636882","33.531992652540055","36.44427333057623","32.07929315640307","30.060660514148303","34.66727662161213","28.105880442619714","26.714098644840142","28.97095165918894","35.0801556771229","30.78738140868603","40.52240651402012"
"7718","34.6827131049143","33.50450718863247","36.426101079359974","32.07892079108287","30.053524842666125","34.6719190090978","28.103126061301985","26.713851890217928","28.966096198899606","35.075446465043896","30.78642088547319","40.51346618573647"
"7719","34.678852309535344","33.48111203770344","36.407217328887036","32.078130237454936","30.04650123272467","34.67655021431089","28.100396692362125","26.713656541192208","28.96131790112999","35.07073962438588","30.785461323589907","40.504526897851186"
"7720","34.67591360052645","33.46290470373033","36.387679679005025","32.07694631006903","30.039587731103893","34.68116672194453","28.09771517559899","26.71351145648841","28.95660942672998","35.06603664223679","30.784505697113687","40.49559317266819"
"7721","34.67403477698231","33.45052681409704","36.3675391027579","32.07539829423967","30.032782381559738","34.68576501854724","28.095295429091387","26.713417779331888","28.951976080145418","35.06133575830721","30.78355004097156","40.48665747618282"
"7722","34.673256184194166","33.44413266577001","36.346846654403876","32.07352646373515","30.026086273998377","34.69035214907111","28.085184318990883","26.71337322544705","28.94741684320954","35.05663624309491","30.782594355160757","40.47772282283027"
"7723","34.67357873954141","33.44368736562066","36.32563835575536","32.07136225576185","30.01949744833816","34.69492811794506","28.073350978953577","26.713377795079683","28.942929642134214","35.051940046228054","30.781640622521447","40.46878921330146"
"7724","34.67501350617335","33.449198450084346","36.303963739557766","32.068938471253674","30.0130159752346","34.69948941165688","28.062599152719052","26.71343263061032","28.938514510429048","35.0472463707237","30.780691817591286","40.45985664828782"
"7725","34.67756678389554","33.460662976051076","36.28185729735059","32.066280729933396","30.006638873170115","34.70403603599299","28.051563039885842","26.71353658932817","28.934171481085734","35.04255551107768","30.779741000448453","40.450926637350506"
"7726","34.68124051741298","33.47805294960976","36.25935863838724","32.063412061944916","30.000368243182656","34.70856799671822","28.041991039134114","26.713687385870188","28.929900586576835","35.03786573044781","30.778793128472607","40.4419961637768"
"7727","34.686020883522204","33.50126804969477","36.23650071923336","32.06034720291939","29.99420008225288","34.71308354130057","28.034402490090308","26.713886161829535","28.92569974878795","35.03317931354295","30.777846218848612","40.433068246331494"
"7728","34.69186409201207","33.530061357659896","36.21330982655065","32.057099932281744","29.988135471265444","34.717582676145526","28.02846585817079","26.71413291613519","28.921567943062083","35.02849496459929","30.77690126323941","40.424139866970265"
"7729","34.69869423184582","33.564020275158484","36.189819050800565","32.0536797154861","29.982174473056695","34.7220689232727","28.023833914361962","26.714427647457658","28.917509420318666","35.023814191705185","30.7759552870114","40.4152155559945"
"7730","34.70641357987247","33.60263145678196","36.166053122195954","32.05009442594492","29.976313077213565","34.72653877248908","28.020441740123196","26.714768069511898","28.913517878550877","35.019134650009605","30.775013248245525","40.40629078449218"
"7731","34.71491175414177","33.64532378355126","36.14204020683531","32.04635426230196","29.970555415182602","34.73099223012586","28.018128040445497","26.715155322883327","28.90959651236614","35.01445828403571","30.77407217230775","40.39736706302776"
"7732","34.724074702933706","33.69149841472901","36.117800090792315","32.04246820659199","29.964893399206034","34.73542930248775","28.016605127489917","26.715589405535418","28.905745350324604","35.009785518273176","30.773133050981947","40.388447414704025"
"7733","34.73377539479689","33.74049707070311","36.093355990814814","32.038449219798224","29.95933421394689","34.73984823893252","28.01558472814155","26.716066888306532","28.901961252790656","35.00511381566115","30.772196876172774","40.37952579607176"
"7734","34.743865491784106","33.7915651168583","36.0687277984683","32.034305293737404","29.953870784925275","34.74425255977599","28.01486152931089","26.716591195681897","28.898246358181062","35.000444589187836","30.771256705858026","40.37060674143844"
"7735","34.75416961387166","33.84380771001543","36.04393545664964","32.03004799877648","29.948507240553745","34.748638757623475","28.014289052942065","26.71716118265854","28.894597524680652","34.99577971388809","30.77032245753406","40.36169025250383"
"7736","34.76449437709718","33.89622907792436","36.01899896072644","32.025688971709826","29.943242615326625","34.75300683933694","28.01377001508306","26.717774561872897","28.89101583361924","34.99111635412843","30.769388180843595","40.35277481842947"
"7737","34.77467469338281","33.94799597419651","35.99393496816078","32.02123591133692","29.938070845288276","34.757360323817565","28.013241410383234","26.718432472528445","28.887500253542836","34.986455724146765","30.768456851322895","40.343861952788124"
"7738","34.78464086440632","33.99873798496515","35.96876018136259","32.016698562391205","29.93299707621747","34.76169219328405","28.01266122530452","26.719134911335665","28.884051865145885","34.98179790953638","30.7675264854872","40.3349501440748"
"7739","34.79440720912663","34.048517055400154","35.943491348399924","32.012088379071464","29.928019318558842","34.76601825620278","28.01200018849112","26.719879590522694","28.88066857914001","34.977141934014256","30.766596091517727","40.32603787944816"
"7740","34.80402837818405","34.06589898465638","35.91814526363642","32.00740502812116","29.923133540764702","34.7703051625054","28.011234506417395","26.72066879075073","28.877349361607685","34.97248870356257","30.765668645220437","40.31712818635911"
"7741","34.81354879911715","34.07426151586506","35.89273366683186","32.002685022193575","29.91834488804225","34.7746880742885","28.010344934154283","26.721499081892723","28.874095291562817","34.96783876221334","30.76474117096398","40.30822106651291"
"7742","34.82297798142659","34.08264706642792","35.86727513739021","31.99791302744365","29.913647285901337","34.77906692385162","28.009315678516895","26.722372744165607","28.87090533399823","34.96319078601804","30.763816644733488","40.299316521615786"
"7743","34.832311516907524","34.091062780785194","35.84178149564067","31.99366557211848","29.909044858628782","34.78628248633001","28.008137497853216","26.72328863133124","28.86777951016767","34.958546313514205","30.76289109869227","40.290411523614246"
"7744","34.84152017239753","34.09950147695069","35.81626289131796","31.99125224615792","29.904530506667694","34.80285576689433","28.006799788599835","26.724245597104794","28.864716783644354","34.953904237257476","30.76197048508109","40.28151061785357"
"7745","34.85052861300261","34.107968506274304","35.790736324370656","31.98915276700915","29.90010835251584","34.8211459752727","28.00530426430952","26.725243637073497","28.861717174515427","34.94926472665348","30.761049843917878","40.27260926039713"
"7746","34.85921826339357","34.11645848058987","35.76521031050548","31.988970822559587","29.895777416287718","34.84914125892308","28.003647015181336","26.72628160477938","28.858776472542758","34.94462797462671","30.7601301673149","40.263710482715545"
"7747","34.867526179455204","34.12497495992671","35.739693389755736","31.989201459623963","29.89153569574504","34.879289260762434","28.001855078108882","26.727361779191398","28.85589892607803","34.939993086169316","30.75921145535868","40.25481580273968"
"7748","34.87548588829103","34.1335143481859","35.714202671499436","31.990934311655213","29.887380165616097","34.91701238517193","27.999961114812596","26.72848187166758","28.85308349632832","34.93536142412397","30.7582947003096","40.24591764041106"
"7749","34.88314890693295","34.142080203540615","35.688739922089745","31.99446018580678","29.883315967980987","34.96372981167413","27.996925457572956","26.729643018902603","28.850328085899864","34.9307331917487","30.757379902342645","40.23702661165304"
"7750","34.89052715799119","34.15066714438021","35.663322315703425","31.999486318776935","29.879338033306457","35.017958910951144","27.988129031534793","26.730842932223208","28.847632711991075","34.92610699421713","30.756466069399536","40.22813513506825"
"7751","34.89758874782382","34.159280515146975","35.63795679951013","32.00574098085251","29.875449460531133","35.0783076971857","27.978977885819937","26.732080464800386","28.844995275461674","34.92148391468055","30.755553201566297","40.21924624548162"
"7752","34.90429412889996","34.16791850952348","35.61265205412432","32.01301336612562","29.871645176435713","35.143695675086946","27.966198444117772","26.733359036072564","28.84241896644485","34.91686313046822","30.754642291220645","40.2103569088161"
"7753","34.910600353030844","34.17657932296253","35.58741506948945","32.02101344558575","29.867928278480203","35.21265093872957","27.95427392588395","26.734674074159994","28.839899568634184","34.91224516108315","30.753733338536517","40.20147167947105"
"7754","34.916464848544756","34.18525936727426","35.56225800389983","32.029390190966566","29.864296755542814","35.283386436089685","27.943188869309644","26.736030139442683","28.837439213470827","34.907629303734254","30.75282435898673","40.192590560170416"
"7755","34.9218853136418","34.19396576768882","35.554197391425355","32.03775423265681","29.860747572783048","35.35394070039258","27.934065639862087","26.737422660155794","28.835036857717686","34.90301795482442","30.751919322087645","40.183708996930584"
"7756","34.926909246967384","34.20269136602685","35.56232837172996","32.04575610565497","29.857283825909843","35.42253493816207","27.92665081955166","26.738852771923362","28.8326893405623","34.8984086303556","30.751012273734585","40.17483154717329"
"7757","34.93161834836546","34.21144149977004","35.57047980001289","32.0531754411431","29.853902477968646","35.488059171360725","27.92069076813226","26.740319327457087","28.83039985096298","34.893801683076425","30.75010916837837","40.165953654902964"
"7758","34.93607830020557","34.2202143664978","35.57864823122061","32.05990733618946","29.850604579304587","35.54997067564279","27.916036289360903","26.741824603146824","28.828165226936704","34.889197554708694","30.749206036497917","40.15707835964679"
"7759","34.940328587752184","34.229008165589605","35.586835368749774","32.06590693494925","29.847390157579106","35.608024327170625","27.91254015989737","26.743366310200415","28.8259854812432","34.88459745064655","30.748304863083508","40.14820566312709"
"7760","34.944397005449915","34.23782288091636","35.595037770273365","32.07116235261683","29.84425514952061","35.66216194963332","27.90999782383248","26.74494101913832","28.823860626332657","34.87999891958284","30.747404655782027","40.139335567067185"
"7761","34.94830356869675","34.24666027854943","35.60326056818304","32.075680019113","29.84120162548963","35.71239280697949","27.90815712965415","26.7465555700782","28.8217885566713","34.87540314581274","30.746505414678328","40.130469594109535"
"7762","34.95205984377322","34.255516777411195","35.611496892682005","32.07946133690824","29.838227564966893","35.75871629429145","27.906797577514624","26.74820425120278","28.819772460378115","34.870810548803654","30.745607139857192","40.12160166197101"
"7763","34.95568432830861","34.26439592528956","35.61975358846724","32.08250394557628","29.835332991715752","35.80111007248065","27.905750928804526","26.74988933789902","28.817809172251128","34.866221064223716","30.744712809240166","40.11273937730459"
"7764","34.95920740914154","34.27329414290739","35.628027215132015","32.08480650561109","29.83251792887356","35.83955402641752","27.904881427175894","26.75160854173656","28.81589870308414","34.86163400982971","30.743817459966138","40.103878178074936"
"7765","34.96266922168182","34.282214976163296","35.63631776088388","32.086373734533844","29.82977830672104","35.8740574516861","27.90407853624756","26.75336185613817","28.814040004261596","34.857050437694774","30.7429250626262","40.09501958726452"
"7766","34.966108391619386","34.29115484758788","35.644625213917244","32.087215115257244","29.827118238641074","35.904665706997605","27.903246466638745","26.75515155564672","28.812232026614474","34.852469584267006","30.742033632079995","40.086163606602625"
"7767","34.96954811702899","34.30011374229501","35.6529512743379","32.0873503561812","29.824533652970796","35.93146858354543","27.902303707347848","26.756973070774585","28.810474779691674","34.84789000618525","30.741143168411632","40.0773087148841"
"7768","34.972988835797025","34.30909164538242","35.661294217588875","32.086808389047896","29.822024569335706","35.95460021147763","27.901183529896834","26.758829816427536","28.808768272776454","34.84331660029284","30.740256649973663","40.06845795937482"
"7769","34.976415315237006","34.318092098957074","35.66965403182375","32.08562364227457","29.81959100679451","35.974230550101765","27.89983519296799","26.760719504498333","28.80711251488619","34.838742954488","30.739367127614226","40.05960829559963"
"7770","34.979800060669795","34.327109751145485","35.67803070518327","32.08383815391669","29.81723298383839","35.990563745389395","27.898225862016222","26.762643268313973","28.805506455336584","34.83417340990469","30.738481550767517","40.05076124822723"
"7771","34.983114609151144","34.336146365974514","35.686427646432506","32.081492428767035","29.814946424124887","36.003802628485474","27.896337918419505","26.764597679861428","28.803949042948087","34.82960733707987","30.73759594840657","40.0419183432734"
"7772","34.98632568817352","34.34520192847631","35.694836291691054","32.07863154505447","29.81273339138203","36.01416245674662","27.894167135632323","26.766585012701704","28.802438166515305","34.82504423901091","30.73671230627045","40.033076534246966"
"7773","34.98940941731938","34.3542764236674","35.70326518024997","32.07529572249418","29.810589807121186","36.021847347521266","27.89171976011691","26.768607539604577","28.80097595256648","34.82048342445419","30.73582963162913","40.02423887178399"
"7774","34.992347573657625","34.363371612717955","35.7117108795604","32.07152571150861","29.80851978147355","36.02704706352142","27.889004302457614","26.77065955277578","28.79956134885944","34.815925476508674","30.734949910421097","40.015402308048834"
"7775","34.99512782561536","34.37248215210643","35.72017508640075","32.067351731562304","29.806519234341796","36.02991853025586","27.886037946615524","26.772743325185225","28.798195422114777","34.81137154286047","30.734069171076257","40.0065698950263"
"7776","34.99774870583908","34.381613355310456","35.728652662726454","32.06280672445036","29.804589203638695","36.030614762938924","27.882835684217458","26.77486112898744","28.796871820740463","34.80681931511715","30.733191385444744","39.997738583535885"
"7777","35.00021701663894","34.39076165636184","35.73715043058746","32.05791578758542","29.802725607119918","36.02926294119736","27.87941278039822","26.777008397334782","28.795597969174796","34.802270039312155","30.732315560767017","39.98890990060948"
"7778","35.00254273340789","34.39992704161958","35.74566325313114","32.05270089896844","29.8009294812967","36.02597465176168","27.875784818982368","26.779185123139484","28.794365395257888","34.79772450467935","30.731438718087926","39.9800823213494"
"7779","35.0047382233286","34.40911304504775","35.754192826681184","32.047184602061385","29.799201862476536","36.02085950301488","27.87196883729742","26.781392438725646","28.793179403736943","34.793181688462774","30.730564829597483","39.97126042741522"
"7780","35.006815112262004","34.41831255680343","35.762739139252005","32.04138901664159","29.797538665917944","36.01402009710507","27.867977604430802","26.783633754764775","28.79203682057495","34.788642328937186","30.729693895547715","39.96243964063318"
"7781","35.008786095808155","34.42753088463505","35.771303885106356","32.03533522736003","29.795942975066882","36.00556055146205","27.86382590552828","26.785901087518273","28.790939770883217","34.7841046647129","30.7288219436879","39.95362148938676"
"7782","35.01065512208859","34.43676624104861","35.77988363930475","32.02904240677019","29.794408655138216","35.99557976606729","27.8595249597676","26.788197848032116","28.789884019825436","34.779570887869575","30.727951953392534","39.94480597542142"
"7783","35.01243031930931","34.446020384254844","35.78848180193594","32.02253190455305","29.79294186154877","35.984173156728744","27.8550879584283","26.790526306974403","28.78887169204068","34.77504111745261","30.727083924828232","39.935993100483614"
"7784","35.01411074128647","34.455289756255134","35.797094949673465","32.0158209526919","29.791534409307243","35.97143947644871","27.8505253825833","26.792883039026776","28.787900671943","34.77051341667742","30.726215871741758","39.92718592364418"
"7785","35.01569507600978","34.46457611571536","35.805726480943314","32.008929811888116","29.79018835565873","35.95746897649099","27.845848672155427","26.795270314562394","28.786972023830177","34.76598752660486","30.725348787368855","39.918376803680594"
"7786","35.01718097146177","34.47387767843212","35.81437638245377","32.001875836475996","29.788905757848845","35.94235191431986","27.841067918751065","26.78976080855683","28.786083631502283","34.76146696131692","30.724485651588825","39.90957491532421"
"7787","35.01856471633717","34.48319974209361","35.82303952950967","31.994675915469053","29.787680477055023","35.92617178793111","27.836192607100333","26.773741836977607","28.78523655886816","34.75694869876162","30.723621498266606","39.900774144667295"
"7788","35.01984109306379","34.4925334424894","35.8317227260374","31.98734844185653","29.78651866761098","35.90901894512801","27.83123242197677","26.757797673353558","28.784428689153057","34.75243373491801","30.72275930728106","39.89197602246049"
"7789","35.02100777892001","34.50188584632911","35.840417442615504","31.97990585754797","29.785410091131446","35.8909617147897","27.826196827373245","26.74193758099696","28.783661085897542","34.74792030875329","30.721897092098658","39.883179020108216"
"7790","35.0220633824823","34.51125340129108","35.84913218364306","31.972367367602242","29.784360901266204","35.8720838046018","27.82109403677088","26.726170844470268","28.782931631790262","34.74341183310113","30.721038826226238","39.874389261094805"
"7791","35.0230093315025","34.520636095041034","35.857865232378764","31.964744564786116","29.783368030336476","35.852453716586815","27.815934420316843","26.71050448427898","28.782241390023707","34.73890556949789","30.720180536375434","39.86559909509623"
"7792","35.02384707032496","34.530037450430385","35.866613171997265","31.957054035603097","29.782433533342584","35.83214516259283","27.81072333353482","26.69494553632766","28.78159036341905","34.73440268903624","30.719323215976882","39.856814647286164"
"7793","35.02458007194875","34.53945215087831","35.87537599160547","31.949307629090605","29.78155331692338","35.81122516273703","27.805469859230943","26.679498763973715","28.78097643396046","34.72990281761763","30.71846984549259","39.848029794653904"
"7794","35.02521598761781","34.548881952107","35.88415878298529","31.941516358098703","29.78072738589191","35.78974551165547","27.80018138656776","26.66417237378476","28.780398543662166","34.72540550287039","30.717613470837055","39.839250665075106"
"7795","35.0257593656238","34.558326841754976","35.89295472956705","31.93369304732035","29.77995267045748","35.76777516472579","27.79486370063038","26.6489700089715","28.779857755074882","34.720912748309296","30.716762039883758","39.83047419758755"
"7796","35.026218530508736","34.567786807454496","35.90176892186164","31.92584716879437","29.77923122420536","35.745362734643635","27.789524651368957","26.63389875681518","28.77935194949345","34.716422263792126","30.715909591786165","39.82170192666227"
"7797","35.026601144880956","34.57726007164969","35.910599646792136","31.917991028893347","29.77856407582422","35.722563772775324","27.78417161456657","26.618963425858407","28.77888324959379","34.7119346364189","30.71506010074191","39.812930788976246"
"7798","35.0269148511558","34.5867501528087","35.919446892165006","31.910129879987117","29.777944055096174","35.699421990681444","27.77880868446179","26.604167686309037","28.77845059675729","34.707450353146804","30.714209592604487","39.804163852051175"
"7799","35.02716730924785","34.593086601588475","35.928310645775916","31.9022743431344","29.77737731411266","35.67598120256295","27.77344086407043","26.589512918923976","28.778051871717274","34.702969054102155","30.71336303541689","39.79539958493946"
"7800","35.027364753104244","34.57633333869335","35.9371908954098","31.89443047944487","29.77685975641362","35.65228019366801","27.768075399487522","26.575008543772146","28.777687075883982","34.698491287938644","30.712514467589184","39.786637989405435"
"7801","35.02751344747834","34.55981920548233","35.94608593087709","31.88660553517888","29.77639138456369","35.62835784613851","27.76271660958568","26.560653658257475","28.77735621054773","34.69401695636916","30.71167084471665","39.77788060161388"
"7802","35.02762102123678","34.54354984562965","35.95500253137594","31.878805655955183","29.775969126165208","35.604249713429574","27.757368026302267","26.546453103254326","28.777059276878866","34.68954523660793","30.710827198669893","39.76912435487014"
"7803","35.02768993876741","34.52751853424761","35.963928801017936","31.871034288556643","29.77559503301844","35.57997428768745","27.752035278200474","26.532407126562934","28.776795215435193","34.68507747664078","30.70998452318175","39.76037539022833"
"7804","35.02772850435367","34.51173267720432","35.97287491280322","31.86329997906423","29.775270131869185","35.55557242499057","27.74672151360329","26.518520577018432","28.77656402712164","34.68061341632979","30.709143812094062","39.75162910625881"
"7805","35.0277388132018","34.49618730347692","35.981835763101536","31.855603878642576","29.774988274688077","35.53105932501609","27.741430436770152","26.504794856603304","28.7763635917136","34.67615106367329","30.708304071779082","39.74288396898085"
"7806","35.02772850642571","34.480888048671254","35.99081642846547","31.847953387758686","29.77475458743846","35.50646569915559","27.736165738463608","26.49122675934136","28.776196030883103","34.6716919578535","30.70746430850018","39.734141515240076"
"7807","35.02770037977113","34.46583169876363","35.999810112346424","31.84035074198959","29.774564971436295","35.4818085817842","27.730931048409474","26.477824595545986","28.776058163645345","34.667236009787","30.706626509942343","39.725403283234584"
"7808","35.02765895525612","34.45102034387915","36.008820195001356","31.832799490509537","29.774418402563928","35.457110218390085","27.725728482368503","26.46458285157377","28.775953171998164","34.66278446613692","30.705790676266382","39.716669275750895"
"7809","35.02760979014422","34.43645607253943","36.0178483587044","31.825305007031364","29.774317956346625","35.43238947111544","27.7205609781759","26.45150638321769","28.77587787472239","34.6583351964005","30.704955813735303","39.70793795847453"
"7810","35.0275577797827","34.42213565209983","36.02689120155162","31.817868593496343","29.774256458495316","35.4076635309187","27.715431218274738","26.438595435712564","28.775831211523023","34.65388955559179","30.70412092850384","39.69921087062059"
"7811","35.02750673715755","34.40805938702806","36.035952099951515","31.810494499308685","29.774243133944122","35.38295481175841","27.710340920438377","26.42584678715081","28.77581530359685","34.64944722568383","30.703289996376","39.69048647720099"
"7812","35.02746018580077","34.39423112624594","36.04502765368183","31.803183969054107","29.774267733110896","35.3582737068886","27.70529303400885","26.413261827926988","28.775829090466708","34.6450087654837","30.70245705380312","39.68176631810888"
"7813","35.02742438138527","34.38064584317389","36.05412123742756","31.795940753463384","29.77433435575219","35.33364445771286","27.70028911931673","26.400840792127248","28.775871511563295","34.64057360300805","30.701628064653388","39.673050396136354"
"7814","35.02740287773428","34.36730915385379","36.06322776020437","31.788768775666604","29.774443001585897","35.30907754432633","27.695330529239776","26.388581598288514","28.77594044571187","34.636140287831424","30.700799053119123","39.66433409770121"
"7815","35.02740050873548","34.35421424123702","36.072353980294764","31.781668820214094","29.774590595290938","35.28459039490097","27.690418390201057","26.376483315072775","28.776040134803882","34.63171091685131","30.699972007316227","39.65562511820517"
"7816","35.027420490141","34.34136671382544","36.08149480797775","31.77464304837656","29.774777136288108","35.26019356157876","27.685555414379753","26.36454616399823","28.77616633645694","34.6272854946037","30.69914692740358","39.64691884406813"
"7817","35.02746633249858","34.328765071410956","36.09065023215414","31.767697335319248","29.775006723603354","35.23591321476038","27.68074119217858","26.35276688990942","28.77631798981206","34.62286288805493","30.698321825315222","39.63821835668434"
"7818","35.02754188507051","34.316406027675015","36.09982193245124","31.76083065051136","29.77527218172982","35.21175479554022","27.675977967387915","26.34114570460537","28.776498275977634","34.61844267793332","30.697496701049378","39.62951595914654"
"7819","35.02765065070455","34.30429162405376","36.10901158676927","31.754047617980454","29.77557863430722","35.18773243151475","27.671266873245827","26.32968049930178","28.776705073423756","34.614026246684524","30.69667553126682","39.62081935260647"
"7820","35.02779513327983","34.29242211981752","36.118217491532235","31.74734856441487","29.775920955530495","35.16386028741014","27.66660778385731","26.318369158741223","28.776936260604167","34.60961443581333","30.695853345324288","39.61212700005833"
"7821","35.027977096996395","34.28079598890336","36.12743963431743","31.740737377557668","29.77630426863679","35.140152564632174","27.66200199502411","26.307209561303605","28.777195018364804","34.60520488247","30.695034120015347","39.60343890430318"
"7822","35.02819870474774","34.269415260048206","36.1366746246758","31.73421396426615","29.7767224227615","35.116616548473175","27.65745052907328","26.296201900179426","28.777477104092405","34.600798918242134","30.694214872841368","39.59475506814318"
"7823","35.02846273692293","34.25827661458706","36.1459275184892","31.727781812438216","29.77717849103099","35.09326649822762","27.652953093422393","26.285339400182995","28.777785698469422","34.59639574640259","30.693398586615903","39.58607395254754"
"7824","35.02876782909397","34.24737850654138","36.15519661386866","31.721441821795214","29.777672471703212","35.07011148722744","27.648510298264235","26.27462572580721","28.778117619311683","34.591996888119866","30.69258227868085","39.57739555930648"
"7825","35.02911824121585","34.23672473109103","36.16448021064661","31.715195651418668","29.77820128840317","35.0471588681103","27.644124091759046","26.26405641137118","28.778476047104196","34.58760010626844","30.691765949034483","39.56872297523165"
