"Step","mlp-pre-ra-eps-1e-8 - test/accuracy","mlp-pre-ra-eps-1e-8 - test/accuracy__MIN","mlp-pre-ra-eps-1e-8 - test/accuracy__MAX","attn-pre-ra-eps-1e-8 - test/accuracy","attn-pre-ra-eps-1e-8 - test/accuracy__MIN","attn-pre-ra-eps-1e-8 - test/accuracy__MAX","pre-ra-eps-1e-8 - test/accuracy","pre-ra-eps-1e-8 - test/accuracy__MIN","pre-ra-eps-1e-8 - test/accuracy__MAX","none-ra-eps-1e-8 - test/accuracy","none-ra-eps-1e-8 - test/accuracy__MIN","none-ra-eps-1e-8 - test/accuracy__MAX"
"116","0.2979413866996765","0.2979413866996765","0.2979413866996765","0.29648691415786743","0.29648691415786743","0.29648691415786743","0.29480868577957153","0.29480868577957153","0.29480868577957153","0.05012306943535805","0.05012306943535805","0.05012306943535805"
"117","0.29816514253616333","0.29816514253616333","0.29816514253616333","0.29648691415786743","0.29648691415786743","0.29648691415786743","0.29492056369781494","0.29492056369781494","0.29492056369781494","0.05292011797428131","0.05292011797428131","0.05292011797428131"
"118","0.2980532646179199","0.2980532646179199","0.2980532646179199","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29514431953430176","0.29514431953430176","0.29514431953430176","0.055381517857313156","0.055381517857313156","0.055381517857313156"
"119","0.29816514253616333","0.29816514253616333","0.29816514253616333","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29525622725486755","0.29525622725486755","0.29525622725486755","0.05627657100558281","0.05627657100558281","0.05627657100558281"
"120","0.29838889837265015","0.29838889837265015","0.29838889837265015","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29536810517311096","0.29536810517311096","0.29536810517311096","0.05884985625743866","0.05884985625743866","0.05884985625743866"
"121","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29536810517311096","0.29536810517311096","0.29536810517311096","0.06008055433630943","0.06008055433630943","0.06008055433630943"
"122","0.29838889837265015","0.29838889837265015","0.29838889837265015","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.2955918610095978","0.2955918610095978","0.2955918610095978","0.061982546001672745","0.061982546001672745","0.061982546001672745"
"123","0.29838889837265015","0.29838889837265015","0.29838889837265015","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.2955918610095978","0.2955918610095978","0.2955918610095978","0.06388454139232635","0.06388454139232635","0.06388454139232635"
"124","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.295927494764328","0.295927494764328","0.295927494764328","0.06545088440179825","0.06545088440179825","0.06545088440179825"
"125","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.2958156168460846","0.2958156168460846","0.2958156168460846","0.06757663935422897","0.06757663935422897","0.06757663935422897"
"126","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.295927494764328","0.295927494764328","0.295927494764328","0.06869545578956604","0.06869545578956604","0.06869545578956604"
"127","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.2961512804031372","0.2961512804031372","0.2961512804031372","0.07093309611082077","0.07093309611082077","0.07093309611082077"
"128","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.07294696569442749","0.07294696569442749","0.07294696569442749"
"129","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.07395390421152115","0.07395390421152115","0.07395390421152115"
"130","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.07596778124570847","0.07596778124570847","0.07596778124570847"
"131","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29659879207611084","0.29659879207611084","0.29659879207611084","0.29671066999435425","0.29671066999435425","0.29671066999435425","0.07753412425518036","0.07753412425518036","0.07753412425518036"
"132","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29671066999435425","0.29671066999435425","0.29671066999435425","0.29671066999435425","0.29671066999435425","0.29671066999435425","0.0783172994852066","0.0783172994852066","0.0783172994852066"
"133","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.07977176457643509","0.07977176457643509","0.07977176457643509"
"134","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.08111434429883957","0.08111434429883957","0.08111434429883957"
"135","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29671066999435425","0.29671066999435425","0.29671066999435425","0.08189751952886581","0.08189751952886581","0.08189751952886581"
"136","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29671066999435425","0.29671066999435425","0.29671066999435425","0.08212128281593323","0.08212128281593323","0.08212128281593323"
"137","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29671066999435425","0.29671066999435425","0.29671066999435425","0.0833519846200943","0.0833519846200943","0.0833519846200943"
"138","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.08491832762956619","0.08491832762956619","0.08491832762956619"
"139","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.29682254791259766","0.0850302129983902","0.0850302129983902","0.0850302129983902"
"140","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.08637279272079468","0.08637279272079468","0.08637279272079468"
"141","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.08737973123788834","0.08737973123788834","0.08737973123788834"
"142","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29715821146965027","0.29715821146965027","0.29715821146965027","0.08827478438615799","0.08827478438615799","0.08827478438615799"
"143","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29715821146965027","0.29715821146965027","0.29715821146965027","0.08894607424736023","0.08894607424736023","0.08894607424736023"
"144","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29715821146965027","0.29715821146965027","0.29715821146965027","0.08984112739562988","0.08984112739562988","0.08984112739562988"
"145","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29715821146965027","0.29715821146965027","0.29715821146965027","0.09051241725683212","0.09051241725683212","0.09051241725683212"
"146","0.29872456192970276","0.29872456192970276","0.29872456192970276","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29715821146965027","0.29715821146965027","0.29715821146965027","0.0917431190609932","0.0917431190609932","0.0917431190609932"
"147","0.29872456192970276","0.29872456192970276","0.29872456192970276","0.29693445563316345","0.29693445563316345","0.29693445563316345","0.29715821146965027","0.29715821146965027","0.29715821146965027","0.09241440892219543","0.09241440892219543","0.09241440892219543"
"148","0.29872456192970276","0.29872456192970276","0.29872456192970276","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2972700893878937","0.2972700893878937","0.2972700893878937","0.09275005757808685","0.09275005757808685","0.09275005757808685"
"149","0.29872456192970276","0.29872456192970276","0.29872456192970276","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2972700893878937","0.2972700893878937","0.2972700893878937","0.09342134743928909","0.09342134743928909","0.09342134743928909"
"150","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2972700893878937","0.2972700893878937","0.2972700893878937","0.09409263730049133","0.09409263730049133","0.09409263730049133"
"151","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2972700893878937","0.2972700893878937","0.2972700893878937","0.09431640058755875","0.09431640058755875","0.09431640058755875"
"152","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2972700893878937","0.2972700893878937","0.2972700893878937","0.09509957581758499","0.09509957581758499","0.09509957581758499"
"153","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2972700893878937","0.2972700893878937","0.2972700893878937","0.09588275104761124","0.09588275104761124","0.09588275104761124"
"154","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2973819673061371","0.2973819673061371","0.2973819673061371","0.09644215553998947","0.09644215553998947","0.09644215553998947"
"155","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2973819673061371","0.2973819673061371","0.2973819673061371","0.0970015674829483","0.0970015674829483","0.0970015674829483"
"156","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2973819673061371","0.2973819673061371","0.2973819673061371","0.09756097942590714","0.09756097942590714","0.09756097942590714"
"157","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2973819673061371","0.2973819673061371","0.2973819673061371","0.09733721613883972","0.09733721613883972","0.09733721613883972"
"158","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2973819673061371","0.2973819673061371","0.2973819673061371","0.09800850600004196","0.09800850600004196","0.09800850600004196"
"159","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2973819673061371","0.2973819673061371","0.2973819673061371","0.09901544451713562","0.09901544451713562","0.09901544451713562"
"160","0.29883643984794617","0.29883643984794617","0.29883643984794617","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2973819673061371","0.2973819673061371","0.2973819673061371","0.09901544451713562","0.09901544451713562","0.09901544451713562"
"161","0.2989483177661896","0.2989483177661896","0.2989483177661896","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2973819673061371","0.2973819673061371","0.2973819673061371","0.09923920780420303","0.09923920780420303","0.09923920780420303"
"162","0.299060195684433","0.299060195684433","0.299060195684433","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2974938452243805","0.2974938452243805","0.2974938452243805","0.09991049766540527","0.09991049766540527","0.09991049766540527"
"163","0.2989483177661896","0.2989483177661896","0.2989483177661896","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2976057231426239","0.2976057231426239","0.2976057231426239","0.10080555081367493","0.10080555081367493","0.10080555081367493"
"164","0.2989483177661896","0.2989483177661896","0.2989483177661896","0.29704633355140686","0.29704633355140686","0.29704633355140686","0.2976057231426239","0.2976057231426239","0.2976057231426239","0.10102931410074234","0.10102931410074234","0.10102931410074234"
