"Step","opt.learning_rate: 0.01 - train/loss","opt.learning_rate: 0.01 - train/loss__MIN","opt.learning_rate: 0.01 - train/loss__MAX","opt.learning_rate: 0.005 - train/loss","opt.learning_rate: 0.005 - train/loss__MIN","opt.learning_rate: 0.005 - train/loss__MAX","opt.learning_rate: 0.003 - train/loss","opt.learning_rate: 0.003 - train/loss__MIN","opt.learning_rate: 0.003 - train/loss__MAX","opt.learning_rate: 0.001 - train/loss","opt.learning_rate: 0.001 - train/loss__MIN","opt.learning_rate: 0.001 - train/loss__MAX"
"9782","7.556569592281903e-9","7.144738134456929e-9","8.187427624761767e-9","1.6258100643540274e-8","1.4798633429791153e-8","1.7863731827105767e-8","2.802749605734789e-8","2.5547356230504192e-8","3.000678105991028e-8","9.798332172294977e-8","9.300224945718583e-8","1.0473380740450011e-7"
"9783","7.556552539256246e-9","7.144729252672732e-9","8.187398314873917e-9","1.625803243143764e-8","1.4798626324363795e-8","1.7863554191421827e-8","2.802720224792665e-8","2.5547322479724244e-8","3.000662829322209e-8","9.798050371045974e-8","9.30019012912453e-8","1.0473282685552476e-7"
"9784","7.556537617858794e-9","7.144727032226683e-9","8.187377886770264e-9","1.6257963331156587e-8","1.4798618330758018e-8","1.786336945031053e-8","2.802690772796268e-8","2.5547288728944295e-8","3.000648618467494e-8","9.79777112775082e-8","9.300141101675763e-8","1.0473205236394278e-7"
"9785","7.556523851093289e-9","7.1447172622640664e-9","8.187350353239253e-9","1.625789494141827e-8","1.4798615666222759e-8","1.7863206025481304e-8","2.802661249745597e-8","2.5547254978164347e-8","3.000634407612779e-8","9.797489468610365e-8","9.300102021825296e-8","1.0473111444753158e-7"
"9786","7.556511327777571e-9","7.1447172622640664e-9","8.18732814877876e-9","1.6257824775323114e-8","1.4798607672616981e-8","1.7863023060726846e-8","2.802632437237662e-8","2.554724432002331e-8","3.0006205520294316e-8","9.797208377904099e-8","9.300063652517565e-8","1.0473022626911188e-7"
"9787","7.55649418593407e-9","7.14470704821224e-9","8.18730327978301e-9","1.6257756740856167e-8","1.4798599679011204e-8","1.7862848977756585e-8","2.8026022391713923e-8","2.554721945102756e-8","3.000604209546509e-8","9.79692885039185e-8","9.300022441038891e-8","1.0472934519611954e-7"
"9788","7.55647970862583e-9","7.144699942784882e-9","8.187277522608838e-9","1.6257692969645632e-8","1.4798602343546463e-8","1.7862673118429484e-8","2.8025735332448676e-8","2.5547192805674968e-8","3.000590353963162e-8","9.796648186011225e-8","9.299980519017481e-8","1.0472850675569134e-7"
"9789","7.556465408953272e-9","7.144699942784882e-9","8.187248212720988e-9","1.62576203166509e-8","1.4798587244513328e-8","1.7862495482745544e-8","2.802543797031376e-8","2.554715905489502e-8","3.0005761431084466e-8","9.796367379522053e-8","9.299937886453336e-8","1.0472759015556221e-7"
"9790","7.55645217509482e-9","7.144688840554636e-9","8.187229560974174e-9","1.6257553703269422e-8","1.4798584579978069e-8","1.7862319623418443e-8","2.8025146292520732e-8","2.554712708047191e-8","3.0005615769823635e-8","9.79608657303288e-8","9.29989525388919e-8","1.047267375042793e-7"
"9791","7.556436898426e-9","7.144686176019377e-9","8.187197586551065e-9","1.625748460298837e-8","1.4798574810015452e-8","1.7862145540448182e-8","2.802485674635591e-8","2.5547114645974034e-8","3.000545589770809e-8","9.795806903412085e-8","9.299854752953252e-8","1.0472590616927846e-7"
"9792","7.556424197474599e-9","7.144681291038069e-9","8.187177158447412e-9","1.625741425925753e-8","1.4798565928231255e-8","1.786196968112108e-8","2.802456009476373e-8","2.5547089776978282e-8","3.000531023644726e-8","9.795522828426329e-8","9.299814962560049e-8","1.0472492562030311e-7"
"9793","7.556407854991676e-9","7.144670188807822e-9","8.18715317763008e-9","1.6257349066961525e-8","1.4798557934625478e-8","1.78617991508645e-8","2.8024273746041217e-8","2.5547056026198334e-8","3.000518944418218e-8","9.795245006216647e-8","9.299773040538639e-8","1.0472415823414849e-7"
"9794","7.55639453231538e-9","7.144667524272563e-9","8.187128308634328e-9","1.6257282098308677e-8","1.4798564151874416e-8","1.786162151518056e-8","2.802397673917767e-8","2.554703293355942e-8","3.000503312478031e-8","9.794962494424908e-8","9.299736802859115e-8","1.0472319900145521e-7"
"9795","7.556378900375194e-9","7.1446577543099465e-9","8.187106992352255e-9","1.625721139930647e-8","1.479855349373338e-8","1.786144032678294e-8","2.802369181154063e-8","2.554700451184999e-8","3.000489456894684e-8","9.794682824804113e-8","9.299687064867612e-8","1.047223960881638e-7"
"9796","7.55636380134206e-9","7.144654201596268e-9","8.187075017929146e-9","1.6257144430653624e-8","1.4798547276484442e-8","1.7861271572883197e-8","2.8023398002119392e-8","2.5546984971924758e-8","3.000473824954497e-8","9.794397470841432e-8","9.29964727447441e-8","1.0472143685547053e-7"
"9797","7.556350301030079e-9","7.1446488725257495e-9","8.187049260754975e-9","1.6257076218550993e-8","1.4798536618343405e-8","1.7861097489912936e-8","2.802311236393962e-8","2.5546963655642685e-8","3.0004610351852534e-8","9.794118795980467e-8","9.299605352453e-8","1.0472066946931591e-7"
"9798","7.55633591253968e-9","7.144641323009182e-9","8.187027944472902e-9","1.6257008716991096e-8","1.4798534841986566e-8","1.7860926959656354e-8","2.802281713343291e-8","2.5546937010290094e-8","3.000445403245067e-8","9.79383571575454e-8","9.299566272602533e-8","1.0471969602576792e-7"
"9799","7.556320724688704e-9","7.144636882117084e-9","8.18700307547715e-9","1.6256938906167306e-8","1.4798530401094467e-8","1.7860745771258735e-8","2.8022529718896295e-8","2.5546913917651182e-8","3.0004308371189836e-8","9.793555904025197e-8","9.299527903294802e-8","1.0471885047991236e-7"
"9800","7.55630615856262e-9","7.1446284444220964e-9","8.18697465376772e-9","1.625687229278583e-8","1.4798525960202369e-8","1.7860573464645313e-8","2.802224052800284e-8","2.5546880166871233e-8","3.0004166262642684e-8","9.793274244884742e-8","9.299482428559713e-8","1.0471802625033888e-7"
"9801","7.556292480614957e-9","7.144625779886837e-9","8.18694623205829e-9","1.625680248196204e-8","1.4798505532098716e-8","1.786040293438873e-8","2.802194885020981e-8","2.554686417965968e-8","3.000402415409553e-8","9.792993296287023e-8","9.299441927623775e-8","1.0471722333704747e-7"
"9802","7.556276671039085e-9","7.14461778628106e-9","8.186922251240958e-9","1.6256734092223722e-8","1.4798511749347654e-8","1.786022352234795e-8","2.802165717241678e-8","2.5546837534307087e-8","3.000387494012102e-8","9.792709363409812e-8","9.29939929505963e-8","1.0471619305008062e-7"
"9803","7.556263525998475e-9","7.144614233567381e-9","8.186895605888367e-9","1.625666676829951e-8","1.4798503755741876e-8","1.786005121573453e-8","2.8021367626251958e-8","2.554680378352714e-8","3.0003747042428586e-8","9.792429267463376e-8","9.299360215209163e-8","1.0471539724221657e-7"
"9804","7.556248959872391e-9","7.144608016318443e-9","8.186868072357356e-9","1.6256598200925508e-8","1.4798496650314519e-8","1.785987535640743e-8","2.8021085185514493e-8","2.5546787796315584e-8","3.0003597828454076e-8","9.792147466214374e-8","9.299316872102281e-8","1.047145374855063e-7"
"9805","7.55623270620731e-9","7.144600022712666e-9","8.186844979718444e-9","1.625653105463698e-8","1.4798484215816643e-8","1.7859704826150846e-8","2.802078924446505e-8","2.554677536181771e-8","3.000344506176589e-8","9.791865807073918e-8","9.299276371166343e-8","1.0471366351794131e-7"
"9806","7.556220360527278e-9","7.1445929172853084e-9","8.186820998901112e-9","1.625646426361982e-8","1.4798485992173482e-8","1.7859534295894264e-8","2.8020505382642112e-8","2.5546762927319833e-8","3.000329584779138e-8","9.79158329528218e-8","9.299238712401348e-8","1.0471280376123104e-7"
"9807","7.556206593761772e-9","7.14458936457163e-9","8.18679879444062e-9","1.6256395518610133e-8","1.4798476222210866e-8","1.7859354883853484e-8","2.802021974446234e-8","2.5546725623826205e-8","3.000316795009894e-8","9.7913003571648e-8","9.29919465875173e-8","1.0471189426652927e-7"
"9808","7.556192382907057e-9","7.1445809268766425e-9","8.186775701801707e-9","1.6256328727592972e-8","1.4798472669497187e-8","1.785918612995374e-8","2.8019927356126574e-8","2.5546698978473614e-8","3.0003008077983395e-8","9.791019266458534e-8","9.299156999986735e-8","1.0471104872067372e-7"
"9809","7.556178172052342e-9","7.144576485984544e-9","8.186748168270697e-9","1.6256262114211495e-8","1.4798468228605088e-8","1.785901204698348e-8","2.8019640652132694e-8","2.5546670556764184e-8","3.000286596943624e-8","9.790735617798419e-8","9.299111525251647e-8","1.0471011790968987e-7"
"9810","7.556162540112154e-9","7.1445662719327174e-9","8.186720634739686e-9","1.625619656664412e-8","1.4798460234999311e-8","1.7858843293083737e-8","2.8019356790309757e-8","2.554665101683895e-8","3.000273451903013e-8","9.790454953417793e-8","9.299070313772972e-8","1.0470930078554375e-7"
"9811","7.556146819354126e-9","7.144560498772989e-9","8.186694877565515e-9","1.6256126755820334e-8","1.4798454017750373e-8","1.7858670986470315e-8","2.8019062270345786e-8","2.5546613713345323e-8","3.000258175234194e-8","9.790171020540584e-8","9.29903052337977e-8","1.0470841260712405e-7"
"9812","7.556134118402724e-9","7.1445573901485204e-9","8.186670008569763e-9","1.625605943189612e-8","1.4798440695074078e-8","1.7858500456213733e-8","2.801877982960832e-8","2.5546604831561126e-8","3.00024538546495e-8","9.789890214051411e-8","9.298989311901096e-8","1.0470758837755056e-7"
"9813","7.556118841733905e-9","7.1445511728995825e-9","8.186645139574011e-9","1.6255992463243273e-8","1.4798443359609337e-8","1.7858319267816114e-8","2.8018491349257602e-8","2.5546579962565374e-8","3.0002293982533956e-8","9.78960784436822e-8","9.298952363678836e-8","1.0470674283169501e-7"
"9814","7.556104897332717e-9","7.144543623383015e-9","8.186622935113519e-9","1.6255926027497482e-8","1.47984327014683e-8","1.7858159395700568e-8","2.8018206421620562e-8","2.5546556869926462e-8","3.000216253212784e-8","9.789326753661953e-8","9.298908310029219e-8","1.0470585465327531e-7"
"9815","7.556091574656421e-9","7.144540958847756e-9","8.186599842474607e-9","1.625585799303053e-8","1.4798430036933041e-8","1.7857983536373467e-8","2.801792362561173e-8","2.5546540882714908e-8","3.000202042358069e-8","9.789043105001838e-8","9.298863545836866e-8","1.0470504463455654e-7"
"9816","7.556076564441128e-9","7.1445365179556575e-9","8.186573197122016e-9","1.6255795465269786e-8","1.479843181328988e-8","1.7857814782473724e-8","2.8017631237275963e-8","2.554650180286444e-8","3.000187120960618e-8","9.788763435381043e-8","9.298823755443664e-8","1.0470423461583778e-7"
"9817","7.556061909497203e-9","7.144525415725411e-9","8.186544775412585e-9","1.6255722101732317e-8","1.4798414937899906e-8","1.7857637146789784e-8","2.801734737545303e-8","2.5546480486582368e-8","3.000172910105903e-8","9.788479360395286e-8","9.298788938849611e-8","1.0470331801570865e-7"
"9818","7.556047609824646e-9","7.144519642565683e-9","8.186527011844191e-9","1.6255655310715156e-8","1.479840605611571e-8","1.7857464840176362e-8","2.8017061026730515e-8","2.554644851215926e-8","3.000156922894348e-8","9.788195853843717e-8","9.298746306285466e-8","1.0470240141557952e-7"
"9819","7.556034198330507e-9","7.144519198476473e-9","8.186496813777921e-9","1.6255589763147782e-8","1.4798392733439414e-8","1.7857299638990298e-8","2.80167725463798e-8","2.5546432524947704e-8","3.00014484366784e-8","9.787914905245998e-8","9.29870367372132e-8","1.0470161271314282e-7"
"9820","7.556019276933057e-9","7.1445125371383256e-9","8.186474609317429e-9","1.6255523149766304e-8","1.4798391845260994e-8","1.7857125556020037e-8","2.8016486908200022e-8","2.5546407655951953e-8","3.0001292117276535e-8","9.787632677671354e-8","9.298666014956325e-8","1.0470069611301369e-7"
"9821","7.556006842435182e-9","7.144506319889388e-9","8.186448852143258e-9","1.6255457246927563e-8","1.4798385628012056e-8","1.7856951473049776e-8","2.8016203046377085e-8","2.5546372128815165e-8","3.000115356144306e-8","9.787349029011238e-8","9.2986198296785e-8","1.0469986477801285e-7"
"9822","7.555990944041469e-9","7.144502767175709e-9","8.186423983147506e-9","1.625538992300335e-8","1.4798379410763118e-8","1.7856773837365836e-8","2.8015919539825517e-8","2.554635258888993e-8","3.000101145289591e-8","9.78706751197933e-8","9.298584302541713e-8","1.0469904765386673e-7"
"9823","7.555976289097543e-9","7.144496549926771e-9","8.186397337794915e-9","1.6255323842528925e-8","1.4798377634406279e-8","1.785661751796397e-8","2.8015636388545316e-8","2.5546333048964698e-8","3.0000872897062436e-8","9.786785852838875e-8","9.298538117263888e-8","1.0469820210801117e-7"
"9824","7.555963144056931e-9","7.1444921090346725e-9","8.186372468799163e-9","1.625525740678313e-8","1.479837230533576e-8","1.7856446987707386e-8","2.801535323726512e-8","2.5546320614466822e-8","3.0000727235801605e-8","9.786503767372778e-8","9.298501879584364e-8","1.0469734945672826e-7"
"9825","7.555949199655743e-9","7.1444832272504755e-9","8.18635204069551e-9","1.6255190971037337e-8","1.4798358094481046e-8","1.7856271128380286e-8","2.8015065467457136e-8","2.5546286863686873e-8","3.000057446911342e-8","9.786220118712663e-8","9.298459247020219e-8","1.0469648970001799e-7"
"9826","7.555934811165344e-9","7.144479674536797e-9","8.18632273080766e-9","1.625512435765586e-8","1.4798362535373144e-8","1.7856104150837382e-8","2.801478444780514e-8","2.55462655474048e-8","3.00004430187073e-8","9.785938317463661e-8","9.298418035541545e-8","1.0469562994330772e-7"
"9827","7.555920866764154e-9","7.144474789555488e-9","8.186299638168748e-9","1.625505579028186e-8","1.479834654816159e-8","1.78559336205808e-8","2.801449774381126e-8","2.5546230020268013e-8","3.000029380473279e-8","9.785655521454829e-8","9.298379666233814e-8","1.0469474176488802e-7"
"9828","7.555907721723543e-9","7.14446901639576e-9","8.186275657351416e-9","1.625499059798585e-8","1.4798342107269491e-8","1.7855766643037896e-8","2.8014212460902854e-8","2.554621225669962e-8","3.000014814347196e-8","9.785372299120353e-8","9.298337744212404e-8","1.0469388200817775e-7"
"9829","7.555892622690408e-9","7.1444654636820815e-9","8.186247235641986e-9","1.6254925228054163e-8","1.4798333225485294e-8","1.7855599665494992e-8","2.8013929309622652e-8","2.5546183834990188e-8","3.0000020245779524e-8","9.7850930558252e-8","9.298299374904673e-8","1.046931359383052e-7"
"9830","7.555878855924903e-9","7.144457914165514e-9","8.186225919359913e-9","1.6254856660680163e-8","1.4798333225485294e-8","1.785542380616789e-8","2.8013646158342455e-8","2.5546167847778634e-8","2.999986392637766e-8","9.784807559753972e-8","9.29825461071232e-8","1.0469221933817607e-7"
"9831","7.555863312802558e-9","7.144451252827366e-9","8.186195721293643e-9","1.6254790935477105e-8","1.4798320790987418e-8","1.7855263934052346e-8","2.8013359099077205e-8","2.5546142978782882e-8","2.999971115968947e-8","9.784527321698988e-8","9.29821766249006e-8","1.0469135247603845e-7"
"9832","7.55585034539763e-9","7.144445923756848e-9","8.18617618136841e-9","1.6254723078645838e-8","1.479831368556006e-8","1.7855091627438924e-8","2.8013086250666674e-8","2.5546126991571327e-8","2.9999569051142316e-8","9.784241399302118e-8","9.298172898297707e-8","1.0469045719219139e-7"
"9833","7.555835068728811e-9","7.144436597883441e-9","8.186148647837399e-9","1.6254659307435303e-8","1.479831457373848e-8","1.785492109718234e-8","2.8012799901944164e-8","2.5546103898932415e-8","2.999944825887724e-8","9.783962298115512e-8","9.298135950075448e-8","1.0468962585719055e-7"
"9834","7.55582103550978e-9","7.144432156991343e-9","8.186122002484808e-9","1.6254592161146775e-8","1.4798298586526926e-8","1.7854757672353117e-8","2.801252563244816e-8","2.5546079029936664e-8","2.999929904490273e-8","9.783677654695566e-8","9.298091896425831e-8","1.0468873767877085e-7"
"9835","7.555808245740537e-9","7.144427272010034e-9","8.186099798024316e-9","1.625452572540098e-8","1.4798298586526926e-8","1.7854588918453373e-8","2.8012232888841025e-8","2.5546048831870394e-8","2.999914272550086e-8","9.783395000795281e-8","9.298054237660835e-8","1.0468783528949643e-7"
"9836","7.555792613800349e-9","7.144422387028726e-9","8.186072264493305e-9","1.625446035546929e-8","1.4798295033813247e-8","1.7854413059126273e-8","2.8011955066631346e-8","2.5546020410160963e-8","2.999902903866314e-8","9.783110641592429e-8","9.29801160509669e-8","1.0468701816535031e-7"
"9837","7.555778402945634e-9","7.144416169779788e-9","8.186046507319134e-9","1.6254391077552553e-8","1.4798279046601692e-8","1.785424430522653e-8","2.8011676533878926e-8","2.5546007975663088e-8","2.999886916654759e-8","9.782830261428898e-8","9.297973235788959e-8","1.046861655140674e-7"
"9838","7.555765346722865e-9","7.1444090643524305e-9","8.1860269673939e-9","1.625432819452044e-8","1.4798275493888013e-8","1.7854080880397305e-8","2.8011394093141462e-8","2.5545993764808372e-8","2.999872705800044e-8","9.782548886505537e-8","9.29793273485302e-8","1.0468539102248542e-7"
"9839","7.555750336507571e-9","7.144403735281912e-9","8.186000322041309e-9","1.6254263535131486e-8","1.4798275493888013e-8","1.785392100828176e-8","2.8011110231318524e-8","2.554597067216946e-8","2.999858494945329e-8","9.7822663747138e-8","9.297890812831611e-8","1.0468451705492043e-7"
"9840","7.55573763555617e-9","7.144400626657443e-9","8.185979005759236e-9","1.625419692175001e-8","1.4798265723925397e-8","1.785373981988414e-8","2.801082814585243e-8","2.5545924486891636e-8","2.999843928819246e-8","9.781986136658815e-8","9.297853154066615e-8","1.046836857199196e-7"
"9841","7.555723069430087e-9","7.1443913007840365e-9","8.185953248585065e-9","1.6254133150539474e-8","1.4798263059390138e-8","1.7853578171411755e-8","2.8010550323642747e-8","2.5545897841539045e-8","2.9998297179645306e-8","9.781702345890153e-8","9.297811232045206e-8","1.0468286149034611e-7"
"9842","7.555709391482424e-9","7.144390412605617e-9","8.185924826875635e-9","1.6254068313514836e-8","1.4798258618498039e-8","1.785341652293937e-8","2.8010270014533488e-8","2.5545897841539045e-8","2.999816217652551e-8","9.781421255183886e-8","9.297770020566531e-8","1.0468196620649906e-7"
"9843","7.555695091809867e-9","7.144382863089049e-9","8.185902622415142e-9","1.625400081195494e-8","1.4798251513070682e-8","1.7853242439969108e-8","2.800998650798192e-8","2.5545864090759096e-8","2.999802006797836e-8","9.781139311826337e-8","9.297730230173329e-8","1.0468118460948972e-7"
"9844","7.555679637505364e-9","7.1443766458401115e-9","8.185875977062551e-9","1.6253932599852305e-8","1.4798235525859127e-8","1.7853073686069365e-8","2.8009704067244456e-8","2.5545839221763345e-8","2.999786374857649e-8","9.78085722636024e-8","9.29768972923739e-8","1.0468033906363416e-7"
"9845","7.555665781922017e-9","7.144369984501964e-9","8.185852884423639e-9","1.6253868473370403e-8","1.4798238190394386e-8","1.7852903155812783e-8","2.8009428021391612e-8","2.5545816129124432e-8","2.9997732298170376e-8","9.780575425111237e-8","9.297647096673245e-8","1.0467952193948804e-7"
"9846","7.555652636881404e-9","7.144362434985396e-9","8.185825350892628e-9","1.6253803636345765e-8","1.4798230196788609e-8","1.7852739730983558e-8","2.8009146646468254e-8","2.5545777049273966e-8","2.99975937423369e-8","9.780293481753688e-8","9.297610858993721e-8","1.0467864797192306e-7"
"9847","7.555639047751584e-9","7.1443588822717174e-9","8.185802258253716e-9","1.6253735601878815e-8","1.4798223979539671e-8","1.7852572753440654e-8","2.8008866692630362e-8","2.5545775272917126e-8","2.9997444528362394e-8","9.780012391047422e-8","9.297568226429576e-8","1.0467783795320429e-7"
"9848","7.555625547439604e-9","7.144355329558039e-9","8.185774724722705e-9","1.6253671830668283e-8","1.479822486771809e-8","1.785240932861143e-8","2.8008587094063843e-8","2.5545739745780338e-8","2.999730597252892e-8","9.779731158232607e-8","9.297529857121845e-8","1.0467695688021195e-7"
"9849","7.555610359588627e-9","7.144349112309101e-9","8.185753408440632e-9","1.6253606993643645e-8","1.4798220426825992e-8","1.7852237021998008e-8","2.800830749549732e-8","2.5545721982211944e-8","2.999716031126809e-8","9.779447367463945e-8","9.297486514014963e-8","1.0467611843978375e-7"
"9850","7.555600323172484e-9","7.144349112309101e-9","8.185728539444881e-9","1.6253545354061316e-8","1.4798217762290733e-8","1.7852075373525622e-8","2.8008032160187214e-8","2.5545688231431996e-8","2.999701820272094e-8","9.77916869260298e-8","9.297448855249968e-8","1.0467537947533856e-7"
"9851","7.555584247143088e-9","7.144341562792533e-9","8.185704558627549e-9","1.625347643141595e-8","1.4798205327792857e-8","1.785190484326904e-8","2.8007751851077955e-8","2.55456704678636e-8","2.999687254146011e-8","9.778885328159958e-8","9.297404801600351e-8","1.04674533929483e-7"
"9852","7.555570125106214e-9","7.144330016473077e-9","8.185680577810217e-9","1.6253412660205414e-8","1.4798200886900759e-8","1.7851746747510333e-8","2.8007475449953745e-8","2.554564737522469e-8","2.9996730432912955e-8","9.778600684740013e-8","9.297362169036205e-8","1.0467361022392652e-7"
"9853","7.555554670801712e-9","7.144323799224139e-9","8.185651267922367e-9","1.625334711263804e-8","1.4798199998722339e-8","1.785157444089691e-8","2.80071983382868e-8","2.5545631388013135e-8","2.999659542979316e-8","9.778321583553406e-8","9.297325220813946e-8","1.0467280020520775e-7"
"9854","7.55554196985031e-9","7.144317581975201e-9","8.185630839818714e-9","1.6253284229605924e-8","1.4798187564224463e-8","1.7851412792424526e-8","2.8006922647705325e-8","2.5545608295374223e-8","2.999644976853233e-8","9.778040634955688e-8","9.297288983134422e-8","1.0467190492136069e-7"
"9855","7.555529180081066e-9","7.1443202465104605e-9","8.185606859001382e-9","1.625321726095308e-8","1.4798179570618686e-8","1.785124759123846e-8","2.8006635588440075e-8","2.5545578097307953e-8","2.99963041072715e-8","9.777758691598137e-8","9.297246350570276e-8","1.0467110911349664e-7"
"9856","7.555514791590668e-9","7.144312252904683e-9","8.18558287818405e-9","1.625314869357908e-8","1.4798170688834489e-8","1.7851082390052397e-8","2.800636522692912e-8","2.554556033373956e-8","2.999618331500642e-8","9.777478027217512e-8","9.297206560177074e-8","1.0467027067306844e-7"
"9857","7.555502623546317e-9","7.144304259298906e-9","8.185560673723558e-9","1.62530865210897e-8","1.479816891247765e-8","1.7850908307082136e-8","2.8006088115262173e-8","2.5545535464743807e-8","2.999603054831823e-8","9.777195799642869e-8","9.297167480326607e-8","1.0466943223264025e-7"
"9858","7.55548787978455e-9","7.144298930228388e-9","8.185535804727806e-9","1.6253024526236005e-8","1.479816624794239e-8","1.785075198768027e-8","2.800580567452471e-8","2.5545505266677537e-8","2.99958848870574e-8","9.776914993153696e-8","9.297127689933404e-8","1.0466860089763941e-7"
"9859","7.555474379472571e-9","7.144295821603919e-9","8.185507383018376e-9","1.6252957024676107e-8","1.4798162695228712e-8","1.7850583233780526e-8","2.8005533536656914e-8","2.5545480397681786e-8","2.9995749883937606e-8","9.776632339253411e-8","9.297087188997466e-8","1.0466771982464707e-7"
"9860","7.555459280439436e-9","7.14429182480103e-9","8.185482514022624e-9","1.6252892898194206e-8","1.4798152925266095e-8","1.785042336166498e-8","2.8005253582819022e-8","2.554546618682707e-8","2.999559001182206e-8","9.776352953849709e-8","9.29705308294615e-8","1.0466691691135566e-7"
"9861","7.555444625495511e-9","7.1442816107492035e-9","8.185457645026872e-9","1.625282823880525e-8","1.4798144043481898e-8","1.7850256384122076e-8","2.800498641875038e-8","2.554544131783132e-8","2.999547277227066e-8","9.776072431577632e-8","9.297008318753797e-8","1.0466609268178217e-7"
"9862","7.555431391637057e-9","7.1442758375894755e-9","8.18543366420954e-9","1.625276588868019e-8","1.4798134273519281e-8","1.785009473564969e-8","2.8004709307083432e-8","2.5545423554262925e-8","2.999532711100983e-8","9.775791198762818e-8","9.29696426510418e-8","1.046653181902002e-7"
"9863","7.555419045957023e-9","7.144274061232636e-9","8.185411459749048e-9","1.625270016347713e-8","1.4798132497162442e-8","1.7849933087177305e-8","2.800442970851691e-8","2.554538269805562e-8","2.9995188555176355e-8","9.775511244924928e-8","9.29692731688192e-8","1.0466443711720785e-7"
"9864","7.555404124559573e-9","7.1442669558052785e-9","8.185384814396457e-9","1.6252634438274073e-8","1.4798127168091924e-8","1.7849760780563884e-8","2.8004150465221754e-8","2.5545363158130385e-8","2.99950464466292e-8","9.77522873313319e-8","9.296883973775039e-8","1.0466359867677966e-7"
"9865","7.555390535429751e-9","7.14426295900239e-9","8.185361721757545e-9","1.6252571199970588e-8","1.4798121839021405e-8","1.7849600908448338e-8","2.8003879037896696e-8","2.554535072363251e-8","2.9994918548936766e-8","9.774948637186753e-8","9.296847025552779e-8","1.0466276023635146e-7"
"9866","7.555377035117772e-9","7.144257629931872e-9","8.185339517297052e-9","1.62525058300389e-8","1.4798114733594048e-8","1.7849439259975952e-8","2.8003607965843004e-8","2.5545334736420955e-8","2.99947622295349e-8","9.774669962325788e-8","9.296808656245048e-8","1.0466192179592326e-7"
"9867","7.555364067712844e-9","7.144253633128983e-9","8.185311983766042e-9","1.625244419045657e-8","1.4798104963631431e-8","1.7849277611503567e-8","2.8003332275261527e-8","2.5545308091068364e-8","2.9994627226415105e-8","9.774389013728068e-8","9.296766734223638e-8","1.0466111888263185e-7"
"9868","7.555350034493813e-9","7.144242530898737e-9","8.18528533841345e-9","1.625237828761783e-8","1.4798112957237208e-8","1.7849107081246984e-8","2.800305338723774e-8","2.5545281445715773e-8","2.999449222329531e-8","9.774109770432915e-8","9.296727654373171e-8","1.0466033728562252e-7"
"9869","7.555336090092623e-9","7.144237645917428e-9","8.185262245774538e-9","1.6252313272957508e-8","1.4798096970025654e-8","1.78489454327746e-8","2.8002781959912683e-8","2.55452601294337e-8","2.999435011474816e-8","9.773827542858271e-8","9.296687153437233e-8","1.046594348963481e-7"
"9870","7.555323833230432e-9","7.144235869560589e-9","8.185238264957206e-9","1.625225110046813e-8","1.4798093417311975e-8","1.7848783784302213e-8","2.8002510887858988e-8","2.5545242365865306e-8","2.999420090077365e-8","9.773548015346023e-8","9.29664736304403e-8","1.0465853961250104e-7"
"9871","7.555309000650822e-9","7.144230096400861e-9","8.185214284139875e-9","1.625218626344349e-8","1.4798097858204073e-8","1.784861680675931e-8","2.8002232355106572e-8","2.554520506237168e-8","2.999406945036753e-8","9.773268345725228e-8","9.296608283193564e-8","1.0465776512091907e-7"
"9872","7.55529621088158e-9","7.1442225468842935e-9","8.185186750608864e-9","1.6252120538240433e-8","1.4798076541922e-8","1.7848460487357443e-8","2.800195950669604e-8","2.554519618058748e-8","2.999393089453406e-8","9.772990239298451e-8","9.296569203343097e-8","1.0465701194561916e-7"
"9873","7.55528093421276e-9","7.144215885546146e-9","8.185161881613112e-9","1.6252061030286313e-8","1.4798080982814099e-8","1.7848297062528218e-8","2.800168097394362e-8","2.5545164206164372e-8","2.999377457513219e-8","9.772709290700732e-8","9.296529412949894e-8","1.0465613797805418e-7"
"9874","7.55526778917215e-9","7.1442163296353556e-9","8.18513701261736e-9","1.6251992107640943e-8","1.4798070324673063e-8","1.7848126532271635e-8","2.8001409191347193e-8","2.554513756081178e-8","2.99936395720124e-8","9.772428199994465e-8","9.296486069843013e-8","1.0465528532677126e-7"
"9875","7.555255887581325e-9","7.144211000564837e-9","8.185116584513707e-9","1.6251929046973145e-8","1.4798065883780964e-8","1.7847975541940286e-8","2.8001135987665292e-8","2.5545119797243387e-8","2.999350812160628e-8","9.772151372544613e-8","9.296446989992546e-8","1.0465451794061664e-7"
"9876","7.555242653722871e-9","7.144206115583529e-9","8.185091715517956e-9","1.6251864209948506e-8","1.4798056113818348e-8","1.7847805011683704e-8","2.8000869889410752e-8","2.5545102033674993e-8","2.999337667120017e-8","9.771869571295611e-8","9.296405067971136e-8","1.0465365818390637e-7"
"9877","7.555228531685998e-9","7.144199898334591e-9","8.185064181986945e-9","1.6251799017652502e-8","1.479804989656941e-8","1.784764336321132e-8","2.8000589225030126e-8","2.5545070059251884e-8","2.999322745722566e-8","9.771594875473965e-8","9.296369540834348e-8","1.0465291211403382e-7"
