"Step","model.ln_type: pre-v - test/loss","model.ln_type: pre-v - test/loss__MIN","model.ln_type: pre-v - test/loss__MAX","model.ln_type: mlp-pre - test/loss","model.ln_type: mlp-pre - test/loss__MIN","model.ln_type: mlp-pre - test/loss__MAX","model.ln_type: attn-pre-v - test/loss","model.ln_type: attn-pre-v - test/loss__MIN","model.ln_type: attn-pre-v - test/loss__MAX","model.ln_type: attn-pre-qk - test/loss","model.ln_type: attn-pre-qk - test/loss__MIN","model.ln_type: attn-pre-qk - test/loss__MAX","model.ln_type: attn-pre - test/loss","model.ln_type: attn-pre - test/loss__MIN","model.ln_type: attn-pre - test/loss__MAX","model.ln_type: off - test/loss","model.ln_type: off - test/loss__MIN","model.ln_type: off - test/loss__MAX"
"6048","0.016304375952274498","0.0038229712406722075","0.05316393494432961","0.7232588915751135","0.001517756622787337","3.5456000136231016","0.0007173978231803337","1.3719526608308683e-7","0.0025337685063976435","25.749317018541046","20.659605338132327","30.23359357979255","1.3645359936005748","5.831867916080531e-7","6.822271239511101","6.309165903719338","0.09304144069632193","14.537852132366842"
"6049","0.01602299724134954","0.003786673791354794","0.052018147209820224","0.6798799120655018","0.0015056322445139232","3.329190135433578","0.0007123321656800032","1.4140603283913391e-7","0.0025136992420157996","25.746644770421163","20.657183590551103","30.230245128973717","1.3646896037041296","5.803657348873731e-7","6.823041803893178","6.3038992649005765","0.09235934479738019","14.532480718529103"
"6050","0.015753207738778214","0.00375072470703573","0.05092831925058779","0.6532578924743275","0.0014936146163829448","3.1965641464786074","0.0007072979636273878","1.3706420365803513e-7","0.002493760270017712","25.744785566717592","20.65519482221783","30.231380751725062","1.3648408012096955","5.775707674267627e-7","6.8238002866621414","6.298565805688624","0.0916816087348584","14.526966834624211"
"6051","0.015495007004695768","0.0037151207281795897","0.04989443407868431","0.6243901131448921","0.0014817032232260579","3.052708359943005","0.0007022977296774109","1.3509064509869523e-7","0.002473952589438451","25.742403460671092","20.651716678933855","30.22704004281314","1.36498958257289","5.748016733202311e-7","6.824546671314447","6.293274036922153","0.09100828854442318","14.521590665004334"
"6052","0.015248454331857706","0.0036798591832417704","0.04891678026621541","0.5856552122619094","0.0014698964104366335","2.859515952793555","0.0006973311382413026","1.3623322267485665e-7","0.002454273323661406","25.74003452381485","20.649795720881187","30.226929943990914","1.3651360171821771","5.720570896035339e-7","6.825281303431525","6.28801451599015","0.09033922504764316","14.516061955963977"
"6053","0.015013575677098472","0.003644934966661818","0.04799548291434745","0.542985555709703","0.001458193068293945","2.646648755208662","0.000692398526624423","1.3988907695829184e-7","0.0024347255537000194","25.737995742319857","20.647083322289404","30.225299297520014","1.3652800233271987","5.69337718555217e-7","6.8260037758180685","6.282729151658593","0.08967463177570376","14.510685183074033"
"6054","0.014790173352292307","0.003610347088911379","0.047129543869738784","0.5050680975027226","0.0014465923218692325","2.457541522351604","0.0006874979502642512","1.3850978403232307e-7","0.0024153073080065706","25.73562811155572","20.644083376793343","30.222288446451735","1.3654216233619347","5.666442750235665e-7","6.82671420041768","6.277511891093939","0.08901421716927832","14.505136903710005"
"6055","0.01457771309244964","0.003576090603234565","0.04631628881465092","0.47214180687953283","0.0014350932544657739","2.2933890706330065","0.0006826300531855825","1.3524000055797354e-7","0.0023960186216746616","25.733336409593356","20.64220772934796","30.222760747948428","1.3655608881710326","5.639760609404335e-7","6.827412931245411","6.272192662335788","0.08835809861708557","14.499764660787468"
"6056","0.014375303479113501","0.00354216188940414","0.045551258692731994","0.43754770675355975","0.001423693961495793","2.1208965072184234","0.0006777960011455394","1.3591479207068032e-7","0.0023768599176960197","25.73127327486859","20.638959226821928","30.21896345040807","1.365697721476455","5.613320079387051e-7","6.828099487010497","6.266954928130675","0.0877063718978724","14.494190223856933"
"6057","0.014181825603913251","0.003508560017989355","0.04482885363571421","0.3968120013695054","0.001412395501512161","1.9176948262343188","0.0006729949927825917","1.3928316170859816e-7","0.0023578304917256775","25.728796076253776","20.63666507833647","30.218877578114963","1.3658321572958911","5.587113107619282e-7","6.8287740378215895","6.261641663800928","0.08705872593776719","14.488829900020663"
"6058","0.013996126156421877","0.003475279080216367","0.04414330827805495","0.3537592669344299","0.0014011939001683758","1.7029068399646687","0.0006682266650967382","1.403171937680275e-7","0.0023389301768680175","25.726740433845187","20.634297567471936","30.216665031154267","1.3659642237202172","5.561158946703776e-7","6.829436724673116","6.256408315745789","0.08641536171596312","14.48322006403851"
"6059","0.013817207189924324","0.0034423180479719534","0.043489626900388226","0.3148864229640914","0.0013900900991667049","1.5090171190978385","0.0006634902323157456","1.3648727210800983e-7","0.0023201596348797317","25.724432867546387","20.63108480997375","30.21462602320478","1.3660938921092796","5.535450482680689e-7","6.830087404099015","6.2511378543182685","0.08577620513731851","14.477880310946057"
"6060","0.013644328633096739","0.003409671935476598","0.04286411395081939","0.2807239849940753","0.0013790841591720827","1.3386781451118197","0.0006587867477744867","1.362991206811035e-7","0.002301517235805121","25.722123926504377","20.629205494553812","30.214092465774073","1.3662211645911","5.509967503629048e-7","6.830726086854201","6.245893917046833","0.08514124373920527","14.472223503555103"
"6061","0.01347698098735601","0.003377339343322206","0.04226421699327944","0.24823097034832217","0.0013681728357618009","1.176684891801461","0.000654116133354949","1.3834423715785547e-7","0.0022830028378702434","25.72005113773765","20.6262191206021","30.211016121119506","1.3663460939665597","5.484717178841179e-7","6.831353036862207","6.2406217733378995","0.08451043375193484","14.466915615309363"
"6062","0.013314795138958013","0.0033453166900627475","0.04168809540988886","0.21544305698294175","0.0013573554180215327","1.0132156732809918","0.0006494779906371476","1.4056571988663955e-7","0.0022646167588435168","25.71765128446117","20.623528788311937","30.21092093892995","1.366468622673214","5.459708915092875e-7","6.831967967435908","6.2353544382793","0.08388372587207459","14.461197107792554"
"6063","0.013157411879704506","0.003313601569938801","0.04113395925346426","0.18379115251672656","0.0013466322255987972","0.8554249061348015","0.000644871032185256","1.3779279316161043e-7","0.0022463588590726966","25.7154695751769","20.62145376038069","30.20793638014652","1.3665887462035158","5.434926802271958e-7","6.8325708547748905","6.230093477529418","0.08326113395056552","14.455933856729644"
"6064","0.013004415196195562","0.0032821892009172785","0.0405997285692134","0.1569129789548157","0.0013360018700281197","0.7215010889480132","0.0006402966614769649","1.3726615853848894e-7","0.002228227510938712","25.713344887990296","20.61826550902581","30.2073834775915","1.3667065240602558","5.410362560723384e-7","6.833161997945856","6.224825717667768","0.08264265162117894","14.450134874080929"
"6065","0.01285534534172747","0.0032510783055264792","0.04008310804096383","0.13684296183666916","0.0013254619270219306","0.6216162567158212","0.0006357544816475681","1.3881865733797408e-7","0.0022102240269449144","25.710826117068745","20.61604677605646","30.205037647962257","1.3668218874854217","5.38604551307862e-7","6.833741051150564","6.2196053806400275","0.08202831110190487","14.444929263383331"
"6066","0.012709780598432419","0.003220264918295036","0.039581997235918306","0.12275476778436614","0.0013150137002558371","0.5516386326599965","0.000631244531826823","1.4092157795409322e-7","0.0021923470315978336","25.708976816893788","20.61348175303462","30.20375792353977","1.3669348946440656","5.361954502419981e-7","6.834308307765789","6.214310628219435","0.08141798953641151","14.439033744163371"
"6067","0.012567420368869903","0.0031897473972491153","0.03909489757341299","0.11225156425532994","0.0013046564956825564","0.49958397172268937","0.0006267653117973443","1.392196663955693e-7","0.0021745958599106996","25.706332153100824","20.610554382091536","30.202167993355324","1.36704556067605","5.338076181084582e-7","6.8348638418740455","6.209131636620617","0.08081167662549205","14.433890021851985"
"6068","0.012428133454773846","0.0031595215639357425","0.03862116189712159","0.1026659688311787","0.0012943861099882","0.45211526428034793","0.0006223179860123924","1.3841756922780484e-7","0.0021569707572431517","25.704465081310957","20.60843708291591","30.200238487244125","1.3671538066716828","5.3144238387474e-7","6.835407260059252","6.203788296271121","0.08020935440261182","14.427894444603876"
"6069","0.012291926839943016","0.003129584588787777","0.038160831605762474","0.09213086066962448","0.0012842046230075847","0.39989685628458016","0.0006179024129256487","1.393238779690628e-7","0.0021394708337050027","25.701955827410785","20.605436376831566","30.199248711367193","1.3672597126203663","5.290991436530533e-7","6.835938961407304","6.198656933650633","0.07961118193949293","14.42279377483715"
"6070","0.012158856741357736","0.0030999345691731313","0.03771418860841994","0.08088361050087135","0.0012741100947774784","0.3441155300713525","0.0006135180264824372","1.406297137389233e-7","0.0021220957010123537","25.699870145671277","20.603091345161946","30.196746689709965","1.367363228149441","5.267768620630921e-7","6.836458694711694","6.19328348115106","0.07901682167755124","14.41672896947517"
"6071","0.012028915884784577","0.0030705682318208677","0.037281211154435424","0.07088399697016712","0.0012641016850652585","0.2945701570971032","0.0006091648508192791","1.3959253950146248e-7","0.0021048459734071853","25.697631286942453","20.600452435246027","30.1963771122118","1.367464367635224","5.244760637709951e-7","6.836966532200024","6.188184697032191","0.07842647388772757","14.41161643998528"
"6072","0.011901972389127158","0.003041483054980177","0.036861245268153556","0.06365037196298136","0.0012541791212026213","0.25885245296338333","0.0006048423197294099","1.3905595338333735e-7","0.002087720000735444","25.69522616724546","20.597730062346866","30.193226961788408","1.367563149160269","5.221967331209514e-7","6.837462563610604","6.182810027841296","0.07784005688918788","14.405562594816889"
"6073","0.011777754320327152","0.003012675158844551","0.03645294164602883","0.05921537689445229","0.0012443399803854069","0.23712560456545706","0.0006005509981979751","1.400448628215988e-7","0.0020707171853729615","25.693330327307763","20.595409657773274","30.193577026113","1.3676595690957212","5.199395801563466e-7","6.837946771912535","6.177698468556775","0.07725758841399585","14.400353148886458"
"6074","0.011655922995735158","0.002984142903253601","0.036054615727642216","0.05663660817551279","0.0012345849584264761","0.22467759504492898","0.000596290533646982","1.4087289853788736e-7","0.002053837629104411","25.690620461355543","20.592507948976344","30.18958474897982","1.367753635757413","5.17702763641491e-7","6.8384191978183795","6.17236053596548","0.07667888511872979","14.394418972014256"
"6075","0.011536158435233482","0.0029558837061516735","0.035664677677704704","0.05471994716163016","0.001224912352622595","0.21553781495142302","0.000592060363464655","1.402952102916773e-7","0.0020370806255883217","25.688901992924464","20.59014695244428","30.190915574161735","1.3678453000649708","5.154868809192703e-7","6.838879596715504","6.1672029013169665","0.07610413663204434","14.389036118429248"
"6076","0.011418243901129884","0.002927893658921542","0.035282055755687956","0.05260475479337042","0.0012153212554594673","0.20540307672647004","0.0005878605372541002","1.4001447221539004e-7","0.0020204460891330403","25.686160659506527","20.58751929472714","30.185670296866537","1.3679346784835826","5.132914290367978e-7","6.83932855078216","6.161936807553028","0.07553332656241733","14.38329733395619"
"6077","0.01130211007218673","0.002900173021923715","0.03490640792918322","0.05012871147570017","0.0012058110454948767","0.1934618034394869","0.0005836916485384505","1.4077207988097274e-7","0.0020039326133953353","25.68434252116081","20.584693738726294","30.188352268276418","1.368021684106245","5.111161155426188e-7","6.839765625577144","6.156724480735623","0.07496612342193457","14.377716337553421"
"6078","0.011187793510869808","0.002872716055467418","0.03453793652760156","0.04764024348543815","0.0011963811836264346","0.18145609578973423","0.0005795520060794733","1.4061111015452016e-7","0.001987539951349795","25.681757433232338","20.582558929036388","30.18180064740236","1.368106327914211","5.089609797612098e-7","6.840190875565645","6.151533356092618","0.07440284596459054","14.372173941972793"
"6079","0.011075402134685242","0.002845520989983146","0.034177187987136606","0.0454889716954349","0.0011870311627896193","0.17113408407212327","0.0005754428162624426","1.402418672450295e-7","0.0019712686482050825","25.679728857520324","20.579322197219746","30.185162010662715","1.3681886101587728","5.068262711963883e-7","6.840604302773603","6.146275670875358","0.07384334828459604","14.366424227643337"
