"Step","model.ln_type: attn-pre-v - train/loss","model.ln_type: attn-pre-v - train/loss__MIN","model.ln_type: attn-pre-v - train/loss__MAX","model.ln_type: attn-pre-v - train/spec_loss","model.ln_type: attn-pre-v - train/spec_loss__MIN","model.ln_type: attn-pre-v - train/spec_loss__MAX"
"3491","0.0000064077884388780145","4.974049261363689e-8","0.000016796047930256464","4.857433599269138","4.768992120526353","5.079583774630297"
"3492","0.000006354280430542758","4.972306300032869e-8","0.00001669407356530428","4.857985868742476","4.768999615983325","5.081906423774095"
"3493","0.000006301279750431377","4.974930689627399e-8","0.000016591518942732364","4.858524150140228","4.769023449975097","5.084235703385969"
"3494","0.000006248506701922452","4.975903067361287e-8","0.00001648843135626521","4.85909168738319","4.769027320662797","5.086571596146253"
"3495","0.000006195843226919351","4.9736478047179844e-8","0.00001638489447941538","4.859653403183605","4.769042575461268","5.0889140705931855"
"3496","0.0000061436712179840924","4.972644873646459e-8","0.000016280946510960348","4.8601901356596","4.769059470111232","5.091263101950046"
"3497","0.000006091647659900446","4.973956180265304e-8","0.00001617664565856103","4.86075894189569","4.7690636902664","5.09361869667791"
"3498","0.0000060399308260628","4.9749324659842387e-8","0.00001607204831088893","4.861336520688023","4.769084623161581","5.095980824922068"
"3499","0.000005988592364758461","4.974392808776429e-8","0.000015967169019859284","4.861887874595269","4.769096735688783","5.09834944947684"
"3500","0.000005937417839874115","4.973282230480436e-8","0.00001586207145010121","4.86245443186386","4.7691073080921305","5.100724577804816"
"3501","0.00000588665042471348","4.973085765413998e-8","0.00001575675923959352","4.863037393733459","4.7691217026455455","5.103106151995376"
"3502","0.000005836184412544298","4.974015865855108e-8","0.000015651290595997125","4.863596881947764","4.769132767242866","5.1054941292092995"
"3503","0.000005785983826456231","4.974637590748898e-8","0.00001554566915729083","4.864173471398016","4.7691502924723475","5.107888520155259"
"3504","0.000005736238777842573","4.974163658744146e-8","0.00001543993676023092","4.8647540755737975","4.769157590780285","5.1102892803428785"
"3505","0.000005686816273708928","4.973438905153671e-8","0.00001533411159471143","4.865325872215131","4.7691754058108256","5.112696348038426"
"3506","0.0000056376058282126","4.9731916362816264e-8","0.000015228210941131692","4.8658986585246","4.769188088544162","5.115109714486232"
"3507","0.0000055883956719071645","4.973396983132261e-8","0.000015122253898880444","4.866497240413113","4.769195831656635","5.117529354139908"
"3508","0.0000055393858986008125","4.973811584818577e-8","0.000015016268662293442","4.867075063185313","4.769215158686665","5.119955211006176"
"3509","0.000005491171253879656","4.9740972229983527e-8","0.000014910264326317701","4.867649330085923","4.769222244395656","5.122387250436195"
"3510","0.000005443202213228915","4.973853151568619e-8","0.000014804248166910838","4.868252938924766","4.76924163362681","5.124825408621403"
"3511","0.000005395154273912794","4.973228229232518e-8","0.000014698252016387414","4.868835022783602","4.7692504632513195","5.127269642508527"
"3512","0.00000534767125159874","4.97271344102046e-8","0.000014592277693736833","4.869420568140532","4.769262758885321","5.129719913718829"
"3513","0.000005300646909489615","4.972504896727514e-8","0.000014486337022390217","4.870028145323515","4.769277934722893","5.132176169873625"
"3514","0.000005253611526256918","4.972469724862094e-8","0.000014380448192241602","4.870615480811833","4.769286598066273","5.134638387703558"
"3515","0.0000052069909330043625","4.972525502466851e-8","0.000014274621207732707","4.8712110072150505","4.769304278687587","5.137106475082581"
"3516","0.000005160838746576246","4.9726406103900445e-8","0.000014168866982799955","4.871821013298515","4.769313587778825","5.1395803757982925"
"3517","0.000005114762748092972","4.9727209017191853e-8","0.000014063198250369169","4.872416696860502","4.769330565828305","5.142060071436882"
"3518","0.000005069034837390518","4.9727319151315896e-8","0.000013957622286397964","4.873016762525254","4.769337510427935","5.14454545440179"
"3519","0.000005023749100274699","4.9727674422683776e-8","0.000013852155461790971","4.8736312815154985","4.769357468441114","5.14703648223281"
"3520","0.000004978605230832045","4.972952893922411e-8","0.000013746807780989911","4.874232971463937","4.76936120428765","5.149533095361039"
"3521","0.000004933772846271722","4.973362521809577e-8","0.000013641594705404714","4.874841918331423","4.769385494981852","5.152035235111871"
"3522","0.0000048893551380047026","4.974072354002601e-8","0.0000135365271489718","4.875455220117001","4.769387117271399","5.154542822469886"
"3523","0.0000048451386049919165","4.975336409529518e-8","0.000013431611478154082","4.876068239989661","4.769412621341141","5.1570557913345585"
"3524","0.000004801204850934937","4.977377798809357e-8","0.000013326869520824403","4.876678507374829","4.769410924484919","5.159574099586469"
"3525","0.000004757651627329551","4.980319090464036e-8","0.000013222308552940376","4.877302338506947","4.769442547764837","5.162097647361312"
"3526","0.000004714348671086555","4.9835293225442e-8","0.000013117938578943722","4.877913114515346","4.7694353606489885","5.164626390445456"
"3527","0.0000046713166973688655","4.985105306332116e-8","0.000013013785974180792","4.8785397071752215","4.769470746912559","5.1671601930010835"
"3528","0.0000046286216836222135","4.982770462902408e-8","0.000012909847100672778","4.879157376019611","4.769463721210268","5.169699062576031"
"3529","0.000004586196119049646","4.9756433639913666e-8","0.000012806148333766032","4.879779366955444","4.769490860405707","5.172242902417828"
"3530","0.000004544040490372936","4.96827077256512e-8","0.00001270269240194466","4.880406954782459","4.76949571846735","5.174791590563366"
"3531","0.000004502222948588041","4.965633593201346e-8","0.0000125994993140921","4.881030905581954","4.769505876332563","5.1773451385745775"
"3532","0.000004460711826936858","4.968187639065036e-8","0.000012496584531618282","4.88166130531246","4.7695295935541395","5.179903372831685"
"3533","0.000004419471804339992","4.971619205207389e-8","0.000012393953511491418","4.882290325628359","4.76952936682502","5.182466264512313"
"3534","0.000004378536726079574","4.9718938299747606e-8","0.000012291626262594946","4.882922515175354","4.769556605997073","5.185033767398642"
"3535","0.000004337905023987787","4.9677531421821186e-8","0.00001218961006088648","4.883556340554193","4.7695608828469425","5.187605785321472"
"3536","0.000004297546115594741","4.962710775657797e-8","0.00001208792491524946","4.884191409439538","4.76957600342034","5.190182225161719"
"3537","0.000004257482352443276","4.9608232188802504e-8","0.000011986578101641499","4.884824835292642","4.769590841487998","5.192762999254573"
"3538","0.000004217745924961491","4.9625668907538056e-8","0.000011885589628946036","4.885468341882918","4.769597719339708","5.19534808301811"
"3539","0.0000041783106070170105","4.9652324918270097e-8","0.000011784964044636581","4.886100868493282","4.769617750537667","5.197937390332848"
"3540","0.00000413915590016245","4.96575189856685e-8","0.000011684722267091274","4.886754531409148","4.76962497292775","5.200530823805186"
"3541","0.0000041003133212313966","4.963634836485653e-8","0.000011584862477320712","4.887379014503371","4.769639780288464","5.203128280032546"
"3542","0.000004061828371959564","4.960318022995125e-8","0.000011485415598144755","4.888048564763977","4.769652711345745","5.205729754432144"
"3543","0.000004023692906685028","4.958539889798885e-8","0.00001138637526310049","4.888665350510673","4.76966069779459","5.208335140844924"
"3544","0.000003985825722452319","4.959192523301681e-8","0.000011287766938039567","4.889339143523198","4.769681652137474","5.2109443491626735"
"3545","0.000003947976597373781","4.9612108199426075e-8","0.00001118959244195139","4.889975463616915","4.7696841138077275","5.213557326338794"
"3546","0.000003910349803248891","4.96288627971353e-8","0.000011091869055235293","4.890611785377017","4.769709097193494","5.216174000602873"
"3547","0.000003873413629662537","4.9634266474640754e-8","0.000010994601325364783","4.89128560161147","4.769706341108642","5.218794242713064"
"3548","0.000003836628916786822","4.96290297746782e-8","0.00001089779834728688","4.891941550041851","4.769732440569138","5.2214180724432"
"3549","0.0000037999710933434017","4.962751987136471e-8","0.000010801477401400916","4.892573314003201","4.769729915651551","5.224045338787079"
"3550","0.0000037639714172144068","4.964011779406974e-8","0.0000107056421256857","4.893253409572263","4.769755672717293","5.226676006464792"
"3551","0.0000037283451618463915","4.967106193021209e-8","0.000010610300705593545","4.893895848684409","4.769758188623941","5.229310009998003"
"3552","0.000003692990348724834","4.970234357415393e-8","0.000010515468602534384","4.894567179083155","4.769776732155236","5.231947192030325"
"3553","0.0000036576530916931914","4.96911205516426e-8","0.000010421140359540004","4.895228467829142","4.7697867011637465","5.234587563368565"
"3554","0.000003621790780528045","4.962640076655589e-8","0.000010327334166504443","4.895882774791546","4.769797656838414","5.23723102464054"
"3555","0.0000035871250489094565","4.9561634796191356e-8","0.0000102340509329224","4.896552935025917","4.769815003539105","5.239877469606471"
"3556","0.0000035528931036310497","4.956098109687446e-8","0.000010141306120203808","4.897226971314194","4.76982114060632","5.242526847594674"
"3557","0.0000035181399432815398","4.9606128982304654e-8","0.000010049098818853963","4.897883994073643","4.769839618072782","5.24517906372139"
"3558","0.0000034844372379438936","4.9628102516408035e-8","0.000009957437214325182","4.898538506947687","4.769844226053859","5.247834081571289"
"3559","0.0000034507921107262973","4.959427002404482e-8","0.000009866322216112167","4.899222694468981","4.769859152892846","5.250491771067581"
"3560","0.0000034171044120512304","4.954340937501911e-8","0.000009775761100172531","4.899894248045503","4.769869345598113","5.253152054354215"
"3561","0.0000033842408512896325","4.95360374941356e-8","0.000009685761142463889","4.900554536313675","4.769881235934385","5.25581488682337"
"3562","0.000003351266257567431","4.95662355604054e-8","0.000009596322342986241","4.901231486373698","4.769896916285357","5.258480162974009"
"3563","0.0000033186981134747386","4.958232580065669e-8","0.000009507451977697201","4.90190380533725","4.769905411839442","5.2611478206728215"
"3564","0.0000032865204111942605","4.956126531396876e-8","0.00000941915004659677","4.902572534081679","4.769920085432463","5.263817738823015"
"3565","0.000003254398476570941","4.9530395784813663e-8","0.00000933142382564256","4.903252536148721","4.7699291914289255","5.266489859999365"
"3566","0.0000032227474413559776","4.9526569512181595e-8","0.000009244274224329274","4.903927621980748","4.7699427906391945","5.26916411605012"
"3567","0.0000031912925010146863","4.9546439839787126e-8","0.000009157698514172807","4.904591589796141","4.7699548496896345","5.271840391052393"
"3568","0.0000031600981380108804","4.956035581926699e-8","0.000009071708518604282","4.905277688448128","4.769967890679338","5.274518618873311"
"3569","0.0000031292342512756477","4.955247590032741e-8","0.000008986296052171383","4.905961298097471","4.769976981905058","5.277198696398627"
"3570","0.000003098564271653004","4.953666277174307e-8","0.000008901471119315829","4.90662734673673","4.769993554129044","5.279880555953793"
"3571","0.0000030682176031859853","4.953674448415768e-8","0.00000881722826306941","4.907305968032757","4.7699962403376","5.282564089532884"
"3572","0.0000030381355642816745","4.95632193064921e-8","0.000008733573849895038","4.908002513544712","4.770024082094477","5.285249236924599"
"3573","0.0000030082750740234586","4.96145169393003e-8","0.000008650506970298011","4.9086708705462865","4.7700159693941435","5.287935917979978"
"3574","0.0000029787783169865633","4.968830324969531e-8","0.000008568026714783628","4.909353055120798","4.77005643621118","5.290624043153743"
"3575","0.000002949448084166306","4.980534384912971e-8","0.000008486137630825397","4.910033961365849","4.7700366496181195","5.2933134920040725"
"3576","0.0000029204260691528814","4.9923364997539466e-8","0.00000840483517094981","4.910729845164747","4.7700873291262775","5.296004163927451"
"3577","0.0000028916823595181993","4.993018620780276e-8","0.000008324119335156865","4.911405773812048","4.770077767416832","5.298696020791382"
"3578","0.0000028630379034666477","4.971202116621498e-8","0.000008243991942435969","4.912097018785617","4.770097202152546","5.301388940950099"
"3579","0.0000028347640672166106","4.951106191697363e-8","0.000008164454811776523","4.912775925310607","4.770120281514335","5.304082916063057"
"3580","0.000002806765827756408","4.9606750707198444e-8","0.00000808550430519972","4.913476555057464","4.77010589873145","5.306777776191612"
"3581","0.0000027790154028650703","4.9720959793830843e-8","0.000008007144060684368","4.914138744792345","4.770139393840524","5.309473472978528"
