"Step","model.ln_type: pre - train/spec_loss","model.ln_type: pre - train/spec_loss__MIN","model.ln_type: pre - train/spec_loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/spec_loss","model.ln_type: attn-pre - train/spec_loss__MIN","model.ln_type: attn-pre - train/spec_loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: mlp-pre - train/spec_loss","model.ln_type: mlp-pre - train/spec_loss__MIN","model.ln_type: mlp-pre - train/spec_loss__MAX","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX"
"87","4.696595948114049","4.679780905417596","4.705878032879862","0.13618099093437194","0.12684984505176544","0.15189021825790405","4.584928199827881","4.578428805984848","4.593512124326101","0.04051074236631393","0.03519153594970703","0.05306025967001915","4.500324148638765","4.490960564154279","4.513788567906734","1.1524785041809082","1.0143927335739136","1.440723180770874"
"88","4.696796652935953","4.679727597165404","4.706254005934557","0.12490269690752029","0.11636162549257278","0.139113187789917","4.583925029395918","4.577354650374499","4.592657464692809","0.0371339425444603","0.03191177546977997","0.049103908240795135","4.496315361190474","4.4871155489349785","4.510176839114215","1.092465329170227","0.956871747970581","1.3792442083358765"
"89","4.697004190099105","4.679703831417256","4.706617800210315","0.11481739282608032","0.10700578987598419","0.12764891982078552","4.583000938597268","4.576372988742185","4.591850633496017","0.034176130220294","0.029081474989652634","0.04553458094596863","4.492408990683701","4.482969440912967","4.506513518783106","1.0338873505592345","0.9020993113517761","1.3176689147949219"
"90","4.697224923181151","4.679716172286078","4.70699106839542","0.10582247078418731","0.09866427630186081","0.11742468178272247","4.5821544279135455","4.575482014285442","4.5911042098951365","0.03161469288170338","0.026667779311537743","0.042427439242601395","4.488270530664684","4.478972419984326","4.502800209425558","0.9768014073371887","0.8485847115516663","1.257736086845398"
"91","4.69745522229649","4.6797292384859945","4.70738160560698","0.09777910113334656","0.09123406559228897","0.10825331509113312","4.581389167427671","4.574679781705362","4.590438930686759","0.02938370704650879","0.0245728250592947","0.03971806913614273","4.4841878884735795","4.474935663553082","4.499048466809809","0.9202213287353516","0.7948854565620422","1.197627067565918"
"92","4.697688536756905","4.679735599629595","4.707771989167246","0.09059873968362808","0.08458791673183441","0.1000780314207077","4.580704862915957","4.573963178186948","4.589844879384397","0.027431173995137215","0.0227888822555542","0.03730667755007744","4.479978523669009","4.470520339499154","4.495215282728723","0.8651786804199219","0.744279146194458","1.1384737491607666"
"93","4.697924850152184","4.679767875446413","4.7081484282754795","0.08417332023382187","0.07866699248552322","0.09274183213710785","4.58009419287476","4.573326095119098","4.589305202113341","0.02572416253387928","0.021228130906820297","0.0352088063955307","4.475666071735428","4.466398952913574","4.491308954801948","0.8116175651550293","0.6953678131103516","1.0804051160812378"
"94","4.698167126607094","4.679838594695376","4.708519862365231","0.07842624932527542","0.07336004078388214","0.08619128167629242","4.579547696050947","4.5727585966471915","4.588817090924108","0.024211905896663666","0.0198875330388546","0.03331302851438522","4.471436398187281","4.462128500885269","4.487422463113979","0.7598187088966369","0.6475138664245605","1.0231291055679321"
"95","4.698415002158517","4.6799194613065165","4.708901845030284","0.07327470779418946","0.06861415505409241","0.08031246066093445","4.579058655071378","4.572251970465613","4.588386226790171","0.022878504171967507","0.018717695027589798","0.03161486238241196","4.467000395261257","4.457721380588346","4.483331403383433","0.7100535154342651","0.6022330522537231","0.9673491716384888"
"96","4.698665901904709","4.679986660837852","4.709293305571944","0.06865649521350861","0.06436232477426529","0.07504506409168243","4.578625218925795","4.571805007551924","4.5880152447314355","0.021700962632894515","0.01769566722214222","0.030054442584514618","4.46256273612935","4.453272818947014","4.479329094104892","0.6615657925605773","0.5583856105804443","0.9123973846435547"
"97","4.698918593288633","4.6800535976301765","4.7096775891843325","0.06450650244951248","0.060537539422512054","0.07031753659248352","4.5782451006772575","4.571412362612291","4.587697222867083","0.020658738538622858","0.01680426485836506","0.028653722256422043","4.458100790973305","4.448916222438101","4.47510737425616","0.6155086398124695","0.5175220370292664","0.8592531681060791"
"98","4.699172995427655","4.680147311299187","4.710042910209413","0.06077487468719482","0.057107631117105484","0.06606273353099823","4.57791541037495","4.571063002474284","4.587425869415701","0.019734728336334228","0.01602408103644848","0.027381550520658493","4.45360103487303","4.444477254847965","4.47109888720668","0.5714075267314911","0.47756484150886536","0.8080729246139526"
"99","4.699428309767601","4.680270888926185","4.710394941891273","0.0574133962392807","0.054013412445783615","0.062240079045295715","4.57763575973774","4.570754829532778","4.5872015403847435","0.018922646529972553","0.01533141266554594","0.026274481788277626","4.448963634075168","4.4398544876736","4.466658196015957","0.5294285178184509","0.44079217314720154","0.7576236724853516"
"100","4.699683327461127","4.680402504424196","4.710747993218167","0.05437913462519646","0.051221881061792374","0.05878841131925583","4.577404956503154","4.570495333171833","4.587026003505574","0.01818587277084589","0.014722993597388268","0.02521885372698307","4.4443911322693435","4.435378756880355","4.462510014902603","0.4894258439540863","0.4057663679122925","0.7085725665092468"
"101","4.699937976086434","4.6805250556606985","4.711107944140811","0.051638326793909076","0.0487041249871254","0.05567503720521927","4.577217864008444","4.570288349643136","4.586893466617731","0.017526809126138687","0.014183294959366322","0.02427474781870842","4.439711794925938","4.430800641878028","4.458087638554659","0.4515461504459381","0.372901976108551","0.66058349609375"
"102","4.700193355001572","4.680645193581502","4.711466739206288","0.04915607199072838","0.04641972854733467","0.052859947085380554","4.577064171411985","4.570113013521028","4.586787298036569","0.01692986972630024","0.01368282362818718","0.023396668955683708","4.435105219135258","4.426130972679083","4.453810052051762","0.41632758975028994","0.34260624647140503","0.6157897114753723"
"103","4.700449907265693","4.680781294246929","4.711812484426991","0.04690486863255501","0.04435054585337639","0.0503072589635849","4.576940702520181","4.5699690746229855","4.586698841880595","0.016390883550047874","0.013236836530268192","0.022606588900089264","4.430392772193199","4.421628873927283","4.449315134078454","0.3831684947013855","0.31402379274368286","0.5729668140411377"
"104","4.7007063694799385","4.68094008207021","4.712142092035096","0.044861222803592685","0.042472705245018005","0.047994691878557205","4.5768486891564475","4.569868294948055","4.58663656118026","0.015890097245573997","0.012843105010688305","0.021840814501047134","4.42571331713201","4.417046530134066","4.444947966428465","0.35210986733436583","0.28805744647979736","0.5309357047080994"
"105","4.700960827538103","4.681109929243402","4.712463034832369","0.04300003871321678","0.04076037555932999","0.04589071869850159","4.576783850335528","4.569793145037894","4.5866065794091675","0.015436883643269539","0.012495696544647217","0.021130964159965515","4.42108260441633","4.41230802659678","4.4405645908768765","0.32333568930625917","0.26374733448028564","0.49122241139411926"
"106","4.701212678893121","4.681275779121929","4.712784176368808","0.04130440801382065","0.0392020083963871","0.04397514835000038","4.576740213952974","4.569717519882465","4.586600737946318","0.015015487559139729","0.012188770808279514","0.02043205127120018","4.416419852026129","4.40778866444737","4.435947342366569","0.29684750735759735","0.24176917970180511","0.45455819368362427"
"107","4.7014632867991315","4.681435920371737","4.713106720451869","0.03975644931197166","0.03777956962585449","0.04223014786839485","4.5767195447154405","4.569655623851375","4.586615827782611","0.01463084239512682","0.011892619542777538","0.01983180269598961","4.411803009569518","4.403384442487114","4.431518077780853","0.2723476439714432","0.22145383059978485","0.41957995295524597"
"108","4.701714424065292","4.681601644676084","4.713424236252178","0.038339684903621676","0.03647635877132416","0.040634140372276306","4.57672852909835","4.569637233194171","4.586662937877169","0.014264789782464505","0.011565705761313438","0.019245576113462448","4.4072248107819965","4.398789222297879","4.427104588170019","0.2497858315706253","0.20308665931224823","0.3862701654434204"
"109","4.701966195506146","4.681782452089054","4.713730240276494","0.037042535841464996","0.03528427705168724","0.03917462006211281","4.576769227134761","4.569657562699717","4.586747596383643","0.013950152136385442","0.011379918083548546","0.01869393326342106","4.4026870637523565","4.394252946001107","4.422505940188356","0.22916468381881713","0.18629473447799683","0.3556571304798126"
"110","4.702216739062136","4.681974900191797","4.714024805620052","0.035851775854825976","0.03419007733464241","0.03783741220831871","4.576833357057643","4.569691621231945","4.586855267045168","0.013654115051031113","0.011207676492631435","0.018151780590415","4.398216647971991","4.389983253341122","4.417936546257461","0.21033651530742645","0.17112459242343903","0.3271130919456482"
"111","4.702463951579305","4.682166791763495","4.714313853260525","0.03475673720240593","0.033182743936777115","0.0366084985435009","4.576912896279539","4.5697362325966","4.586973830921565","0.013385040313005447","0.011021069251000881","0.01769006811082363","4.393826465512683","4.385738071380686","4.413481520020525","0.1931414932012558","0.15734060108661652","0.30036768317222595"
"112","4.702707503155556","4.682350526822054","4.714602910255357","0.03374863490462303","0.032256241887807846","0.0354791060090065","4.577006016890062","4.5697921864232285","4.5871088565348135","0.01312868520617485","0.010853447020053864","0.01720740646123886","4.38952512222629","4.381449020631084","4.40906428022701","0.1775077164173126","0.14492088556289673","0.2758934795856476"
"113","4.702949005416693","4.682530348779156","4.714891975518165","0.03281840980052948","0.03140128403902054","0.034438617527484894","4.577108894329156","4.56986477102487","4.587252217678924","0.012896081805229187","0.010721419006586075","0.01675383187830448","4.385288904366489","4.377303837047692","4.40456966329918","0.16334790885448455","0.13365648686885834","0.25334036350250244"
"114","4.703190182241789","4.682716305764944","4.71517618357212","0.03195856735110283","0.030610177665948868","0.03347773104906082","4.577216803973798","4.569948175488793","4.587397758127464","0.012683267891407012","0.010587508790194988","0.01633436046540737","4.381151963584992","4.373344163811192","4.400073177923612","0.15046618282794952","0.1235414445400238","0.2325175404548645"
"115","4.703431106066402","4.682912903913902","4.715450902431671","0.031162614375352858","0.02987830899655819","0.03258990868926048","4.577331695184023","4.570039293766368","4.587551008407864","0.012491756863892079","0.010480121709406376","0.015939416363835335","4.377158172453479","4.369459784889895","4.395732072862168","0.13884892016649247","0.11436333507299423","0.21366947889328003"
"116","4.703670223933568","4.683114756530699","4.71571604814627","0.030424371361732483","0.029199331998825073","0.031767670065164566","4.577456680280707","4.5701401295602615","4.587711873257056","0.012319177389144897","0.010399204678833485","0.015567038208246231","4.373272183280287","4.365645350090609","4.39150339621747","0.12831926047801973","0.10613390058279037","0.1963035762310028"
"117","4.7039060256874565","4.683312843959527","4.715975800511764","0.029738254845142365","0.028567688539624214","0.031004466116428375","4.5775943940268675","4.570252065071739","4.5878826846436285","0.012160591967403888","0.010307850316166878","0.01521842461079359","4.36946433742381","4.361982399586106","4.387241752764839","0.11880834102630615","0.09867680072784424","0.18061116337776184"
"118","4.704138444775895","4.683503567934454","4.716234441738893","0.029099632054567337","0.027979910373687744","0.03029531240463257","4.577742849420352","4.570371108206372","4.588061154479083","0.012018012814223766","0.010222681798040867","0.014915254898369312","4.365784772162222","4.358462960334027","4.383025075206679","0.11022434234619141","0.0919584110379219","0.16631343960762024"
"119","4.704368657553694","4.68369121720873","4.716492641550344","0.028504082933068275","0.02743157185614109","0.02963513322174549","4.577897302057314","4.570497722437179","4.588239561530097","0.011890297010540962","0.010155908763408661","0.014631188474595547","4.362267249397054","4.3550467593932485","4.378972803726754","0.10246795266866685","0.08591511100530624","0.1533530205488205"
