"Step","model.ln_type: pre - train/spec_accuracy","model.ln_type: pre - train/spec_accuracy__MIN","model.ln_type: pre - train/spec_accuracy__MAX","model.ln_type: pre - train/accuracy","model.ln_type: pre - train/accuracy__MIN","model.ln_type: pre - train/accuracy__MAX","model.ln_type: attn-pre - train/spec_accuracy","model.ln_type: attn-pre - train/spec_accuracy__MIN","model.ln_type: attn-pre - train/spec_accuracy__MAX","model.ln_type: attn-pre - train/accuracy","model.ln_type: attn-pre - train/accuracy__MIN","model.ln_type: attn-pre - train/accuracy__MAX","model.ln_type: mlp-pre - train/spec_accuracy","model.ln_type: mlp-pre - train/spec_accuracy__MIN","model.ln_type: mlp-pre - train/spec_accuracy__MAX","model.ln_type: mlp-pre - train/accuracy","model.ln_type: mlp-pre - train/accuracy__MIN","model.ln_type: mlp-pre - train/accuracy__MAX"
"9319","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9998433232307434","0.9992168545722961","0.9999999403953552","0.017645523138344287","0.012007308192551136","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5970242559909821","0.2597233057022095","0.8060558438301086","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9320","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999477386474609","0.9997389316558838","0.9999999403953552","0.01774993445724249","0.012007308192551136","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5972852766513824","0.2620725631713867","0.8050116896629333","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9321","0.009083789587020875","0.008613938465714455","0.009919080883264542","0.9999477386474609","0.9997389316558838","0.9999999403953552","0.01754111163318157","0.012007308192551136","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.596815413236618","0.26311665773391724","0.8042286038398743","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9322","0.009083789587020875","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017488905973732472","0.012007308192551136","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5959801375865936","0.26416078209877014","0.8037065863609314","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9323","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017488905973732472","0.012007308192551136","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5957713186740875","0.2657269537448883","0.8037065863609314","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9324","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017488905973732472","0.012007308192551136","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5949360370635987","0.2665100395679474","0.8029235005378723","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9325","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017593317292630674","0.012007308192551136","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.594518393278122","0.2665100395679474","0.8018794059753418","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9326","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01754111163318157","0.011746279895305634","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5944139719009399","0.2683372497558594","0.8021404147148132","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9327","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017488905973732472","0.011746279895305634","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5943095624446869","0.2683372497558594","0.8010963201522827","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9328","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01738449465483427","0.011224223300814629","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5948838293552399","0.2683372497558594","0.8008352518081665","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9329","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01738449465483427","0.011224223300814629","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5924823641777038","0.2683372497558594","0.799791157245636","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9330","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01748890560120344","0.011224223300814629","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5960845589637757","0.2696423828601837","0.7995301485061646","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9331","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01748890560120344","0.011224223300814629","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5920647084712982","0.26990342140197754","0.7992690801620483","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9332","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01748890560120344","0.011224223300814629","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5757243275642395","0.270164430141449","0.7990080714225769","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9333","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01743669994175434","0.010963195003569126","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5148002922534942","0.08405116200447083","0.7990080714225769","0.9734272480010986","0.8671364784240723","0.9999999403953552"
"9334","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01743669994175434","0.010963195003569126","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5057165063917637","0.03341164067387581","0.7992690801620483","0.8592534065246582","0.2962672710418701","0.9999999403953552"
"9335","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01743669994175434","0.010963195003569126","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5061341524124146","0.0323675274848938","0.7987470626831055","0.8900025606155395","0.45001304149627686","0.9999999403953552"
"9336","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01743669994175434","0.010963195003569126","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5058209143579007","0.03210650011897087","0.7982249855995178","0.9319759368896484","0.6598799228668213","0.9999999403953552"
"9337","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01743669994175434","0.010963195003569126","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5047768086194993","0.02427564561367035","0.7982249855995178","0.8607151687145234","0.3035760819911957","0.9999999403953552"
"9338","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01743669994175434","0.010963195003569126","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5051422528922558","0.020882274955511093","0.7979639768600464","0.8428086161613464","0.21404331922531128","0.9999999403953552"
"9339","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01733228862285614","0.010963195003569126","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5077525332570076","0.0352388396859169","0.7979639768600464","0.8654658854007721","0.3273296654224396","0.9999999403953552"
"9340","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01733228862285614","0.010963195003569126","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.51302530169487","0.06160271167755127","0.7966588139533997","0.9603236198425293","0.8016183376312256","0.9999999403953552"
"9341","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017280083149671555","0.010963195003569126","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5228921726346016","0.1114591434597969","0.796136736869812","0.9934742331504822","0.96737140417099","0.9999999403953552"
"9342","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017175671830773353","0.010702165775001049","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5354737639427185","0.17567214369773865","0.7963978052139282","0.9742103338241577","0.8710519075393677","0.9999999403953552"
"9343","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017227877303957938","0.010702165775001049","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5476898789405823","0.23257634043693542","0.7971808910369873","0.9678934454917908","0.839467465877533","0.9999999403953552"
"9344","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017227877303957938","0.010702165775001049","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5523361802101135","0.25476375222206116","0.7969198226928711","0.9835029482841492","0.917514979839325","0.9999999403953552"
"9345","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017280082777142526","0.010702165775001049","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5541111826896667","0.2628556489944458","0.7963978052139282","0.9931087970733643","0.9655442237854004","0.9999999403953552"
"9346","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017227877117693424","0.010441137477755547","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5583398342132568","0.27277472615242004","0.7966588139533997","0.9939962863922119","0.9699816703796387","0.9999999403953552"
"9347","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017227877117693424","0.010441137477755547","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5640302479267121","0.2732967734336853","0.7966588139533997","0.9939440846443176","0.9697206616401672","0.9999999403953552"
"9348","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017227877117693424","0.010441137477755547","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5705037713050842","0.27381885051727295","0.7966588139533997","0.9925345301628112","0.9626728892326355","0.9999999403953552"
"9349","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017227877117693424","0.010441137477755547","0.02114330418407917","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5726964116096497","0.27381885051727295","0.7966588139533997","0.9938918828964234","0.9694596529006958","0.9999999403953552"
"9350","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017332288436591625","0.010441137477755547","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5752022743225098","0.27590706944465637","0.7974418997764587","0.9979639291763306","0.9898198843002319","0.9999999403953552"
"9351","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017227877117693424","0.010441137477755547","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5774993181228638","0.27669015526771545","0.7969198226928711","0.9993734717369079","0.9968675971031189","0.9999999403953552"
"9352","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017227877117693424","0.010441137477755547","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5778125762939453","0.27669015526771545","0.7963978052139282","0.9991124510765076","0.9955624938011169","0.9999999403953552"
"9353","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01728008296340704","0.010441137477755547","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5795875549316406","0.27773424983024597","0.796136736869812","0.9985381841659546","0.992691159248352","0.9999999403953552"
"9354","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01728008296340704","0.010441137477755547","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5804750502109528","0.2779952883720398","0.7956147193908691","0.9983815670013427","0.991908073425293","0.9999999403953552"
"9355","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01717567164450884","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5818846046924591","0.2787783741950989","0.7950926423072815","0.9987992167472839","0.9939963221549988","0.9999999403953552"
"9356","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01717567164450884","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5843904733657836","0.2816496789455414","0.7953536510467529","0.9993212699890137","0.9966065883636475","0.9999999403953552"
"9357","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01717567164450884","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5847037136554718","0.28243276476860046","0.7950926423072815","0.9996345043182373","0.9981727600097656","0.9999999403953552"
"9358","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01717567164450884","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5854867935180664","0.28347688913345337","0.7943095564842224","0.9998955368995667","0.9994779229164124","0.9999999403953552"
"9359","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01717567164450884","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5873662114143372","0.2847820222377777","0.7943095564842224","0.9998955368995667","0.9994779229164124","0.9999999403953552"
"9360","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01717567164450884","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5878882527351379","0.2858261466026306","0.7930043935775757","0.9998955368995667","0.9994779229164124","0.9999999403953552"
"9361","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01717567164450884","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5890889823436737","0.2858261466026306","0.7930043935775757","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9362","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01717567164450884","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.589819872379303","0.28608718514442444","0.7919602990150452","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9363","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017123465798795222","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5914904415607453","0.28817540407180786","0.7922213077545166","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9364","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01707125995308161","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5925867676734924","0.28817540407180786","0.7922213077545166","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9365","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017123465612530708","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5947794079780578","0.28817540407180786","0.7924823760986328","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9366","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017123465612530708","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5966066062450409","0.28921952843666077","0.7919602990150452","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9367","0.008979378268122673","0.008352910168468952","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017123465612530708","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5987992584705353","0.289741575717926","0.7916992902755737","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9368","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017123465612530708","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6018271744251251","0.2923518419265747","0.7922213077545166","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9369","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017123465612530708","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6039676010608673","0.2933959662914276","0.7914382219314575","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9370","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017019054666161538","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6052727580070496","0.29470109939575195","0.7909162044525146","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9371","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.017019054666161538","0.010180109180510044","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.606577891111374","0.2952231764793396","0.7906551361083984","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9372","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01696684882044792","0.010180109180510044","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6081440567970275","0.29548418521881104","0.7898720502853394","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9373","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01696684882044792","0.010180109180510044","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6098668515682221","0.29757243394851685","0.7896110415458679","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9374","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01696684882044792","0.010180109180510044","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6122683107852935","0.2983555197715759","0.7930043935775757","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9375","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01696684882044792","0.010180109180510044","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6147219777107239","0.3009657859802246","0.7963978052139282","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9376","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01696684882044792","0.010180109180510044","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6160271346569062","0.3020099103450775","0.7987470626831055","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9377","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01686243750154972","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6172800600528717","0.3027929961681366","0.8005742430686951","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9378","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01686243750154972","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6194727003574372","0.30435916781425476","0.8034455180168152","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9379","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016914643347263336","0.00965805258601904","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6212998926639557","0.30435916781425476","0.8073609471321106","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9380","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016914643347263336","0.00965805258601904","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6232837021350861","0.30696943402290344","0.811276376247406","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9381","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016914643347263336","0.00965805258601904","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6237013638019562","0.3074915111064911","0.8123205304145813","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9382","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01681023184210062","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.624536645412445","0.30879664421081543","0.81493079662323","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9383","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01681023184210062","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6253719389438629","0.30984076857566833","0.8167579770088196","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9384","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01681023184210062","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6266248762607575","0.3106238543987274","0.8204123973846436","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9385","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016758026368916035","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6275123715400696","0.3111459016799927","0.8214564919471741","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9386","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01686243750154972","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6282954633235931","0.312451034784317","0.8232837319374084","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9387","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01686243750154972","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6291307628154754","0.31375619769096375","0.8248499035835266","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9388","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016810232028365134","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6308535397052765","0.3140172064304352","0.8308535218238831","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9389","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01675802618265152","0.00965805258601904","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6321064829826355","0.3150613307952881","0.834507942199707","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9390","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01675802618265152","0.00965805258601904","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6331505954265595","0.3153223693370819","0.8371182084083557","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9391","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016810231655836106","0.00965805258601904","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6344557225704193","0.316105455160141","0.8397284746170044","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9392","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016810231655836106","0.00965805258601904","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6358130753040314","0.3179326355457306","0.8415557146072388","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9393","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016758025996387003","0.00965805258601904","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6363351285457611","0.3192377984523773","0.8420777320861816","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9394","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01654920317232609","0.00965805258601904","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6373792469501496","0.31949880719184875","0.8446880578994751","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9395","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01654920317232609","0.00965805258601904","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6384755730628967","0.32132601737976074","0.8478204011917114","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9396","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01654920317232609","0.00965805258601904","0.021404331550002098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6394152700901031","0.321848064661026","0.8504306674003601","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9397","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016549203358590604","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6404593765735627","0.3226311504840851","0.8530409336090088","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9398","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01660140883177519","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6406682133674622","0.32132601737976074","0.8535630106925964","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9399","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016705820336937904","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6411380589008331","0.321848064661026","0.8551291823387146","0.9999999403953552","0.9999999403953552","0.9999999403953552"
